datetime,cpu,mem
Sun Oct 15 08:54:24 UTC 2023,2.2,106985
Sun Oct 15 08:54:25 UTC 2023,2.2,99688
Sun Oct 15 08:54:26 UTC 2023,2.2,93605
Sun Oct 15 08:54:26 UTC 2023,2.2,95613
Sun Oct 15 08:54:27 UTC 2023,2.2,93916
Sun Oct 15 08:54:28 UTC 2023,2.2,93937
Sun Oct 15 08:54:29 UTC 2023,2.2,95810
Sun Oct 15 08:54:29 UTC 2023,2.2,93713
Sun Oct 15 08:54:30 UTC 2023,2.2,95841
Sun Oct 15 08:54:31 UTC 2023,2.2,93669
Sun Oct 15 08:54:32 UTC 2023,2.2,94175
Sun Oct 15 08:54:32 UTC 2023,2.2,115093
Sun Oct 15 08:54:34 UTC 2023,2.2,98757
Sun Oct 15 08:54:35 UTC 2023,2.2,97616
Sun Oct 15 08:54:36 UTC 2023,2.2,97470
Sun Oct 15 08:54:37 UTC 2023,2.2,118391
Sun Oct 15 08:54:37 UTC 2023,2.2,99938
Sun Oct 15 08:54:38 UTC 2023,2.2,99746
Sun Oct 15 08:54:39 UTC 2023,2.2,96412
Sun Oct 15 08:54:40 UTC 2023,2.2,94918
Sun Oct 15 08:54:41 UTC 2023,2.2,94536
Sun Oct 15 08:54:42 UTC 2023,2.2,94640
Sun Oct 15 08:54:42 UTC 2023,2.2,95067
Sun Oct 15 08:54:43 UTC 2023,2.2,96407
Sun Oct 15 08:54:44 UTC 2023,2.2,96821
Sun Oct 15 08:54:45 UTC 2023,2.2,96619
Sun Oct 15 08:54:47 UTC 2023,2.2,96808
Sun Oct 15 08:54:48 UTC 2023,2.2,96734
Sun Oct 15 08:54:49 UTC 2023,2.2,97142
Sun Oct 15 08:54:50 UTC 2023,2.2,97075
Sun Oct 15 08:54:50 UTC 2023,2.2,97043
Sun Oct 15 08:54:51 UTC 2023,2.2,97352
Sun Oct 15 08:54:52 UTC 2023,2.2,97020
Sun Oct 15 08:54:53 UTC 2023,2.2,97157
Sun Oct 15 08:54:54 UTC 2023,2.2,97397
Sun Oct 15 08:54:55 UTC 2023,2.2,97658
Sun Oct 15 08:54:56 UTC 2023,2.2,97322
Sun Oct 15 08:54:57 UTC 2023,2.2,97634
Sun Oct 15 08:54:57 UTC 2023,2.2,97554
Sun Oct 15 08:54:58 UTC 2023,2.2,97876
Sun Oct 15 08:54:59 UTC 2023,2.2,97980
Sun Oct 15 08:55:00 UTC 2023,23,97656
Sun Oct 15 08:55:01 UTC 2023,23,98059
Sun Oct 15 08:55:02 UTC 2023,23,98265
Sun Oct 15 08:55:03 UTC 2023,23,98110
Sun Oct 15 08:55:04 UTC 2023,23,97874
Sun Oct 15 08:55:05 UTC 2023,23,97546
Sun Oct 15 08:55:06 UTC 2023,23,97666
Sun Oct 15 08:55:07 UTC 2023,23,97142
Sun Oct 15 08:55:07 UTC 2023,23,97345
Sun Oct 15 08:55:08 UTC 2023,23,119825
Sun Oct 15 08:55:09 UTC 2023,23,97857
Sun Oct 15 08:55:10 UTC 2023,23,97513
Sun Oct 15 08:55:11 UTC 2023,19,97329
Sun Oct 15 08:55:12 UTC 2023,19,98014
Sun Oct 15 08:55:13 UTC 2023,19,98230
Sun Oct 15 08:55:13 UTC 2023,19,97906
Sun Oct 15 08:55:14 UTC 2023,19,98774
Sun Oct 15 08:55:15 UTC 2023,19,99118
Sun Oct 15 08:55:16 UTC 2023,19,98851
Sun Oct 15 08:55:17 UTC 2023,19,98647
Sun Oct 15 08:55:18 UTC 2023,19,98116
Sun Oct 15 08:55:18 UTC 2023,19,98520
Sun Oct 15 08:55:19 UTC 2023,19,97988
Sun Oct 15 08:55:20 UTC 2023,19,98409
Sun Oct 15 08:55:21 UTC 2023,19,98778
Sun Oct 15 08:55:22 UTC 2023,19,98205
Sun Oct 15 08:55:22 UTC 2023,19,98725
Sun Oct 15 08:55:23 UTC 2023,19,98665
Sun Oct 15 08:55:24 UTC 2023,19,98583
Sun Oct 15 08:55:25 UTC 2023,19,98220
Sun Oct 15 08:55:26 UTC 2023,19,98480
Sun Oct 15 08:55:27 UTC 2023,19,98872
Sun Oct 15 08:55:27 UTC 2023,19,98425
Sun Oct 15 08:55:28 UTC 2023,19,98381
Sun Oct 15 08:55:29 UTC 2023,19,98902
Sun Oct 15 08:55:30 UTC 2023,19,98590
Sun Oct 15 08:55:31 UTC 2023,19,98614
Sun Oct 15 08:55:32 UTC 2023,19,98706
Sun Oct 15 08:55:32 UTC 2023,19,99154
Sun Oct 15 08:55:33 UTC 2023,19,99994
Sun Oct 15 08:55:34 UTC 2023,19,99859
Sun Oct 15 08:55:35 UTC 2023,19,100143
Sun Oct 15 08:55:35 UTC 2023,19,99999
Sun Oct 15 08:55:36 UTC 2023,19,99927
