device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
Galaxy-S9-W,com-whatsapp,0,3731.0,-340.26539932030585,1.2714716388465002,1.271307547150871,0.0012695302048640613
