datetime,cpu,mem
Fri Oct 13 11:15:50 UTC 2023,1.8,154662
Fri Oct 13 11:15:51 UTC 2023,1.8,154374
Fri Oct 13 11:15:51 UTC 2023,1.8,153688
Fri Oct 13 11:15:52 UTC 2023,1.8,153700
Fri Oct 13 11:15:52 UTC 2023,1.8,156718
Fri Oct 13 11:15:53 UTC 2023,4.5,156617
Fri Oct 13 11:15:54 UTC 2023,4.5,156781
Fri Oct 13 11:15:54 UTC 2023,4.5,156430
Fri Oct 13 11:15:55 UTC 2023,4.5,157907
Fri Oct 13 11:15:55 UTC 2023,4.5,156884
Fri Oct 13 11:15:56 UTC 2023,4.5,157187
Fri Oct 13 11:15:57 UTC 2023,4.5,157085
Fri Oct 13 11:15:57 UTC 2023,4.5,158413
Fri Oct 13 11:15:58 UTC 2023,4.5,158369
Fri Oct 13 11:15:59 UTC 2023,4.5,157743
Fri Oct 13 11:15:59 UTC 2023,4.5,159856
Fri Oct 13 11:16:00 UTC 2023,4.5,158307
Fri Oct 13 11:16:01 UTC 2023,4.5,158770
Fri Oct 13 11:16:01 UTC 2023,4.5,159998
Fri Oct 13 11:16:02 UTC 2023,4.5,158974
Fri Oct 13 11:16:03 UTC 2023,4.5,159787
Fri Oct 13 11:16:03 UTC 2023,4.5,159256
Fri Oct 13 11:16:04 UTC 2023,4.5,160553
Fri Oct 13 11:16:05 UTC 2023,4.5,160156
Fri Oct 13 11:16:05 UTC 2023,4.5,159921
Fri Oct 13 11:16:06 UTC 2023,4.5,161702
Fri Oct 13 11:16:06 UTC 2023,4.5,160243
Fri Oct 13 11:16:07 UTC 2023,4.5,162170
Fri Oct 13 11:16:08 UTC 2023,4.5,161316
Fri Oct 13 11:16:08 UTC 2023,4.5,160844
Fri Oct 13 11:16:09 UTC 2023,4.5,162727
Fri Oct 13 11:16:10 UTC 2023,4.5,161168
Fri Oct 13 11:16:10 UTC 2023,4.5,162127
Fri Oct 13 11:16:11 UTC 2023,4.5,161508
Fri Oct 13 11:16:12 UTC 2023,4.5,161593
Fri Oct 13 11:16:12 UTC 2023,4.5,163085
Fri Oct 13 11:16:13 UTC 2023,4.5,161954
Fri Oct 13 11:16:13 UTC 2023,4.5,162769
Fri Oct 13 11:16:14 UTC 2023,4.5,162181
Fri Oct 13 11:16:15 UTC 2023,4.5,164045
Fri Oct 13 11:16:15 UTC 2023,4.5,162599
Fri Oct 13 11:16:16 UTC 2023,4.5,163306
Fri Oct 13 11:16:16 UTC 2023,4.5,163474
Fri Oct 13 11:16:17 UTC 2023,4.5,164031
Fri Oct 13 11:16:18 UTC 2023,4.5,163183
Fri Oct 13 11:16:18 UTC 2023,4.5,165006
Fri Oct 13 11:16:19 UTC 2023,4.5,163501
Fri Oct 13 11:16:19 UTC 2023,4.5,163890
Fri Oct 13 11:16:20 UTC 2023,4.5,165660
Fri Oct 13 11:16:21 UTC 2023,4.5,163784
Fri Oct 13 11:16:21 UTC 2023,4.5,164187
Fri Oct 13 11:16:22 UTC 2023,4.5,164493
Fri Oct 13 11:16:24 UTC 2023,4.5,165063
Fri Oct 13 11:16:24 UTC 2023,4.5,165553
Fri Oct 13 11:16:25 UTC 2023,4.5,164263
Fri Oct 13 11:16:26 UTC 2023,4.5,164507
Fri Oct 13 11:16:26 UTC 2023,4.5,165769
Fri Oct 13 11:16:27 UTC 2023,4.5,165349
Fri Oct 13 11:16:27 UTC 2023,4.5,166884
Fri Oct 13 11:16:29 UTC 2023,4.5,165046
Fri Oct 13 11:16:30 UTC 2023,4.5,165790
Fri Oct 13 11:16:30 UTC 2023,4.5,165241
Fri Oct 13 11:16:31 UTC 2023,4.5,166640
Fri Oct 13 11:16:32 UTC 2023,4.5,165967
Fri Oct 13 11:16:33 UTC 2023,4.5,166888
Fri Oct 13 11:16:33 UTC 2023,4.5,166101
Fri Oct 13 11:16:34 UTC 2023,4.5,166873
Fri Oct 13 11:16:35 UTC 2023,4.5,166376
Fri Oct 13 11:16:35 UTC 2023,4.5,166907
Fri Oct 13 11:16:36 UTC 2023,4.5,168569
Fri Oct 13 11:16:37 UTC 2023,4.5,166573
Fri Oct 13 11:16:37 UTC 2023,4.5,167372
Fri Oct 13 11:16:38 UTC 2023,4.5,167368
Fri Oct 13 11:16:38 UTC 2023,4.5,167970
Fri Oct 13 11:16:39 UTC 2023,4.5,167680
Fri Oct 13 11:16:40 UTC 2023,4.5,167330
Fri Oct 13 11:16:40 UTC 2023,4.5,169332
Fri Oct 13 11:16:41 UTC 2023,4.5,167584
Fri Oct 13 11:16:41 UTC 2023,4.5,169467
Fri Oct 13 11:16:42 UTC 2023,4.5,167941
Fri Oct 13 11:16:43 UTC 2023,4.5,168105
Fri Oct 13 11:16:43 UTC 2023,4.5,168075
Fri Oct 13 11:16:44 UTC 2023,4.5,168276
Fri Oct 13 11:16:44 UTC 2023,4.5,170337
Fri Oct 13 11:16:45 UTC 2023,4.5,168673
Fri Oct 13 11:16:46 UTC 2023,4.5,169480
Fri Oct 13 11:16:46 UTC 2023,4.5,169575
Fri Oct 13 11:16:47 UTC 2023,4.5,169839
Fri Oct 13 11:16:48 UTC 2023,4.5,170762
Fri Oct 13 11:16:49 UTC 2023,4.5,170459
Fri Oct 13 11:16:50 UTC 2023,4.5,170345
Fri Oct 13 11:16:51 UTC 2023,4.5,170671
Fri Oct 13 11:16:52 UTC 2023,4.5,169929
Fri Oct 13 11:16:52 UTC 2023,4.5,169425
Fri Oct 13 11:16:53 UTC 2023,4.5,170800
Fri Oct 13 11:16:53 UTC 2023,4.5,170012
Fri Oct 13 11:16:54 UTC 2023,4.5,169970
Fri Oct 13 11:16:55 UTC 2023,4.5,171473
Fri Oct 13 11:16:55 UTC 2023,4.5,170846
Fri Oct 13 11:16:56 UTC 2023,4.5,170337
Fri Oct 13 11:16:57 UTC 2023,4.5,172445
Fri Oct 13 11:16:57 UTC 2023,4.5,170722
Fri Oct 13 11:16:58 UTC 2023,4.5,170597
Fri Oct 13 11:16:59 UTC 2023,4.5,172606
Fri Oct 13 11:16:59 UTC 2023,4.5,170763
Fri Oct 13 11:17:00 UTC 2023,4.5,171538
Fri Oct 13 11:17:01 UTC 2023,4.5,171754
Fri Oct 13 11:17:01 UTC 2023,4.5,172158
Fri Oct 13 11:17:02 UTC 2023,4.5,171383
Fri Oct 13 11:17:02 UTC 2023,4.5,171310
Fri Oct 13 11:17:03 UTC 2023,4.5,172891
Fri Oct 13 11:17:04 UTC 2023,4.5,171583
Fri Oct 13 11:17:04 UTC 2023,4.5,171187
Fri Oct 13 11:17:05 UTC 2023,4.5,173196
Fri Oct 13 11:17:06 UTC 2023,4.5,171359
Fri Oct 13 11:17:06 UTC 2023,4.5,171588
Fri Oct 13 11:17:07 UTC 2023,4.5,173565
