datetime,cpu,mem
Sat Oct 14 01:20:46 UTC 2023,8.3,145210
Sat Oct 14 01:20:47 UTC 2023,8.3,136841
Sat Oct 14 01:20:48 UTC 2023,8.3,138069
Sat Oct 14 01:20:49 UTC 2023,8.3,137887
Sat Oct 14 01:20:50 UTC 2023,8.5,136409
Sat Oct 14 01:20:50 UTC 2023,8.5,149493
Sat Oct 14 01:20:52 UTC 2023,8.5,150981
Sat Oct 14 01:20:52 UTC 2023,8.5,148985
Sat Oct 14 01:20:53 UTC 2023,8.5,168707
Sat Oct 14 01:20:54 UTC 2023,8.5,146323
Sat Oct 14 01:20:55 UTC 2023,8.5,159542
Sat Oct 14 01:20:56 UTC 2023,8.5,148719
Sat Oct 14 01:20:57 UTC 2023,8.5,148603
Sat Oct 14 01:20:58 UTC 2023,8.5,151592
Sat Oct 14 01:20:59 UTC 2023,8.5,147461
Sat Oct 14 01:21:00 UTC 2023,8.5,153473
Sat Oct 14 01:21:01 UTC 2023,8.5,149689
Sat Oct 14 01:21:02 UTC 2023,8.5,147665
Sat Oct 14 01:21:03 UTC 2023,8.5,153013
Sat Oct 14 01:21:03 UTC 2023,8.5,149357
Sat Oct 14 01:21:04 UTC 2023,8.5,149369
Sat Oct 14 01:21:05 UTC 2023,8.5,154202
Sat Oct 14 01:21:06 UTC 2023,8.5,148146
Sat Oct 14 01:21:07 UTC 2023,8.5,152914
Sat Oct 14 01:21:08 UTC 2023,8.5,150074
Sat Oct 14 01:21:09 UTC 2023,8.5,148226
Sat Oct 14 01:21:10 UTC 2023,8.5,151315
Sat Oct 14 01:21:11 UTC 2023,8.5,150567
Sat Oct 14 01:21:12 UTC 2023,8.5,150621
Sat Oct 14 01:21:13 UTC 2023,8.5,150702
Sat Oct 14 01:21:13 UTC 2023,8.5,150608
Sat Oct 14 01:21:14 UTC 2023,8.5,152857
Sat Oct 14 01:21:15 UTC 2023,8.5,152011
Sat Oct 14 01:21:16 UTC 2023,8.5,149803
Sat Oct 14 01:21:17 UTC 2023,8.5,151322
Sat Oct 14 01:21:18 UTC 2023,8.5,150985
Sat Oct 14 01:21:19 UTC 2023,8.5,152351
Sat Oct 14 01:21:20 UTC 2023,8.5,151087
Sat Oct 14 01:21:21 UTC 2023,8.5,153411
Sat Oct 14 01:21:22 UTC 2023,8.5,151599
Sat Oct 14 01:21:23 UTC 2023,8.5,156663
Sat Oct 14 01:21:25 UTC 2023,8.5,152271
Sat Oct 14 01:21:26 UTC 2023,8.5,151863
Sat Oct 14 01:21:27 UTC 2023,8.5,151991
Sat Oct 14 01:21:28 UTC 2023,8.5,155074
Sat Oct 14 01:21:30 UTC 2023,8.5,154088
Sat Oct 14 01:21:31 UTC 2023,8.5,152481
Sat Oct 14 01:21:32 UTC 2023,8.5,152363
Sat Oct 14 01:21:33 UTC 2023,8.5,154701
Sat Oct 14 01:21:34 UTC 2023,8.5,150041
Sat Oct 14 01:21:35 UTC 2023,8.5,155025
Sat Oct 14 01:21:36 UTC 2023,8.5,150893
Sat Oct 14 01:21:36 UTC 2023,8.5,152170
Sat Oct 14 01:21:37 UTC 2023,8.5,153974
Sat Oct 14 01:21:38 UTC 2023,8.5,151722
Sat Oct 14 01:21:39 UTC 2023,8.5,152928
Sat Oct 14 01:21:40 UTC 2023,8.5,150302
Sat Oct 14 01:21:41 UTC 2023,8.5,152247
Sat Oct 14 01:21:42 UTC 2023,8.5,155449
Sat Oct 14 01:21:44 UTC 2023,8.5,152746
Sat Oct 14 01:21:45 UTC 2023,8.5,153146
Sat Oct 14 01:21:46 UTC 2023,8.5,152894
Sat Oct 14 01:21:47 UTC 2023,8.5,151814
Sat Oct 14 01:21:48 UTC 2023,8.5,150918
Sat Oct 14 01:21:49 UTC 2023,19,150714
Sat Oct 14 01:21:50 UTC 2023,19,150670
Sat Oct 14 01:21:52 UTC 2023,19,150614
Sat Oct 14 01:21:53 UTC 2023,19,150618
Sat Oct 14 01:21:54 UTC 2023,19,150606
Sat Oct 14 01:21:55 UTC 2023,19,150586
Sat Oct 14 01:21:55 UTC 2023,19,150566
Sat Oct 14 01:21:56 UTC 2023,9.5,150574
Sat Oct 14 01:21:57 UTC 2023,9.5,150574
Sat Oct 14 01:21:58 UTC 2023,9.5,150686
Sat Oct 14 01:21:59 UTC 2023,9.5,150590
Sat Oct 14 01:22:00 UTC 2023,9.5,150534
Sat Oct 14 01:22:01 UTC 2023,9.5,150402
Sat Oct 14 01:22:02 UTC 2023,9.5,150154
Sat Oct 14 01:22:03 UTC 2023,9.5,150042
Sat Oct 14 01:22:04 UTC 2023,9.5,150038
Sat Oct 14 01:22:05 UTC 2023,9.5,149898
Sat Oct 14 01:22:05 UTC 2023,9.5,149890
Sat Oct 14 01:22:06 UTC 2023,9.5,149874
Sat Oct 14 01:22:07 UTC 2023,9.5,149886
Sat Oct 14 01:22:08 UTC 2023,9.5,149886
Sat Oct 14 01:22:09 UTC 2023,9.5,149886
Sat Oct 14 01:22:10 UTC 2023,9.5,150078
Sat Oct 14 01:22:11 UTC 2023,9.5,150082
Sat Oct 14 01:22:12 UTC 2023,9.5,150078
Sat Oct 14 01:22:13 UTC 2023,9.5,150082
Sat Oct 14 01:22:14 UTC 2023,9.5,150098
Sat Oct 14 01:22:15 UTC 2023,9.5,150198
Sat Oct 14 01:22:15 UTC 2023,9.5,148002
Sat Oct 14 01:22:16 UTC 2023,9.5,147982
Sat Oct 14 01:22:17 UTC 2023,9.5,147994
Sat Oct 14 01:22:20 UTC 2023,9.5,147986
Sat Oct 14 01:22:21 UTC 2023,9.5,147972
Sat Oct 14 01:22:22 UTC 2023,9.5,147980
Sat Oct 14 01:22:24 UTC 2023,9.5,147972
Sat Oct 14 01:22:25 UTC 2023,9.5,147972
Sat Oct 14 01:22:27 UTC 2023,9.5,148000
Sat Oct 14 01:22:27 UTC 2023,9.9,147992
Sat Oct 14 01:22:28 UTC 2023,9.9,147996
Sat Oct 14 01:22:29 UTC 2023,9.9,147992
Sat Oct 14 01:22:30 UTC 2023,9.9,147980
Sat Oct 14 01:22:31 UTC 2023,9.9,147984
Sat Oct 14 01:22:32 UTC 2023,9.9,147996
Sat Oct 14 01:22:33 UTC 2023,9.9,147960
Sat Oct 14 01:22:34 UTC 2023,9.9,147968
Sat Oct 14 01:22:34 UTC 2023,9.9,147964
Sat Oct 14 01:22:35 UTC 2023,9.9,147956
Sat Oct 14 01:22:36 UTC 2023,9.9,147960
Sat Oct 14 01:22:37 UTC 2023,9.9,147956
Sat Oct 14 01:22:38 UTC 2023,9.9,147964
Sat Oct 14 01:22:39 UTC 2023,9.9,147968
Sat Oct 14 01:22:40 UTC 2023,9.9,147960
Sat Oct 14 01:22:41 UTC 2023,9.9,147956
Sat Oct 14 01:22:42 UTC 2023,9.9,147960
Sat Oct 14 01:22:42 UTC 2023,9.9,147952
Sat Oct 14 01:22:43 UTC 2023,9.9,147972
Sat Oct 14 01:22:44 UTC 2023,9.9,148036
Sat Oct 14 01:22:45 UTC 2023,9.9,148216
Sat Oct 14 01:22:46 UTC 2023,9.9,147864
Sat Oct 14 01:22:47 UTC 2023,9.9,147860
