Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1697331595357,-413574,3764
1697331595466,-413574,3764
1697331595571,-550780,3764
1697331595676,-550780,3764
1697331595782,-550780,3764
1697331595885,-550780,3764
1697331595989,-550780,3764
1697331596093,-550780,3764
1697331596201,-550780,3764
1697331596309,-550780,3764
1697331596418,-550780,3764
1697331596525,-550780,3764
1697331596630,-550780,3764
1697331596734,-550780,3764
1697331596837,-550780,3764
1697331596945,-550780,3764
1697331597056,-239745,3764
1697331597160,-239745,3764
1697331597264,-239745,3764
1697331597367,-239745,3764
1697331597471,-239745,3764
1697331597575,-239745,3764
1697331597685,-239745,3764
1697331597795,-239745,3764
1697331597915,-239745,3764
1697331598020,-239745,3764
1697331598124,-239745,3764
1697331598228,-239745,3764
1697331598331,-239745,3764
1697331598438,-239745,3764
1697331598546,-272460,3764
1697331598650,-272460,3764
1697331598753,-272460,3764
1697331598859,-272460,3764
1697331598965,-272460,3764
1697331599069,-272460,3764
1697331599173,-272460,3764
1697331599279,-272460,3764
1697331599391,-272460,3764
1697331599500,-272460,3764
1697331599611,-272460,3764
1697331599715,-272460,3764
1697331599818,-272460,3764
1697331599922,-272460,3764
1697331600026,-322265,3764
1697331600130,-322265,3764
1697331600236,-322265,3764
1697331600344,-322265,3764
1697331600453,-322265,3764
1697331600560,-322265,3764
1697331600667,-322265,3764
1697331600771,-322265,3764
1697331600874,-322265,3764
1697331600978,-322265,3764
1697331601082,-322265,3764
1697331601186,-322265,3764
1697331601290,-322265,3764
1697331601395,-322265,3764
1697331601501,-310058,3764
1697331601604,-310058,3764
1697331601708,-310058,3764
1697331601811,-310058,3764
1697331601920,-310058,3764
1697331602024,-310058,3764
1697331602133,-310058,3764
1697331602238,-310058,3764
1697331602344,-310058,3764
1697331602448,-310058,3764
1697331602552,-310058,3764
1697331602655,-310058,3764
1697331602758,-310058,3764
1697331602866,-310058,3764
1697331602975,-276855,3764
1697331603079,-276855,3764
1697331603182,-276855,3764
1697331603286,-276855,3764
1697331603390,-276855,3764
1697331603495,-276855,3764
1697331603598,-276855,3764
1697331603703,-276855,3764
1697331603806,-276855,3764
1697331603909,-276855,3764
1697331604014,-276855,3764
1697331604118,-276855,3764
1697331604227,-276855,3764
1697331604330,-276855,3764
1697331604434,-241699,3764
1697331604537,-241699,3764
1697331604641,-241699,3764
1697331604744,-241699,3764
1697331604848,-241699,3764
1697331604961,-241699,3764
1697331605065,-241699,3764
1697331605169,-241699,3764
1697331605272,-241699,3764
1697331605375,-241699,3764
1697331605480,-241699,3764
1697331605585,-241699,3764
1697331605692,-241699,3764
1697331605798,-241699,3764
1697331605910,-303222,3764
1697331606027,-303222,3764
1697331606130,-303222,3764
1697331606234,-303222,3764
1697331606338,-303222,3764
1697331606445,-303222,3764
1697331606554,-303222,3764
1697331606660,-303222,3764
1697331606765,-303222,3764
1697331606869,-303222,3764
1697331606973,-303222,3764
1697331607076,-303222,3764
1697331607183,-303222,3764
1697331607287,-303222,3764
1697331607392,-395507,3764
1697331607499,-395507,3764
1697331607605,-395507,3764
1697331607709,-395507,3764
1697331607812,-395507,3764
1697331607915,-395507,3764
1697331608022,-395507,3764
1697331608131,-395507,3764
1697331608235,-395507,3764
1697331608351,-395507,3764
1697331608457,-395507,3764
1697331608561,-395507,3764
1697331608664,-395507,3764
1697331608768,-395507,3764
1697331608876,-343261,3764
1697331608983,-343261,3764
1697331609090,-343261,3764
1697331609194,-343261,3764
1697331609297,-343261,3764
1697331609401,-343261,3764
1697331609504,-343261,3764
1697331609608,-343261,3764
1697331609711,-343261,3764
1697331609819,-343261,3764
1697331609924,-343261,3764
1697331610031,-343261,3764
1697331610134,-343261,3764
1697331610241,-343261,3764
1697331610344,-408202,3764
1697331610453,-408202,3764
1697331610558,-408202,3764
1697331610668,-408202,3764
1697331610776,-408202,3764
1697331610884,-408202,3764
1697331610988,-408202,3764
1697331611091,-408202,3764
1697331611201,-408202,3764
1697331611307,-408202,3764
1697331611410,-408202,3764
1697331611514,-408202,3764
1697331611616,-408202,3764
1697331611720,-408202,3764
1697331611827,-379394,3764
1697331611937,-379394,3764
1697331612044,-379394,3764
1697331612147,-379394,3764
1697331612253,-379394,3764
1697331612356,-379394,3764
1697331612460,-379394,3764
1697331612564,-379394,3764
1697331612671,-379394,3764
1697331612779,-379394,3764
1697331612885,-379394,3764
1697331612991,-379394,3764
1697331613096,-379394,3764
1697331613199,-379394,3764
1697331613303,-302734,3764
1697331613407,-302734,3764
1697331613514,-302734,3764
1697331613621,-302734,3764
1697331613728,-302734,3764
1697331613833,-302734,3764
1697331613938,-302734,3764
1697331614041,-302734,3764
1697331614144,-302734,3764
1697331614251,-302734,3764
1697331614357,-302734,3764
1697331614467,-302734,3764
1697331614572,-302734,3764
1697331614676,-302734,3764
1697331614779,-376464,3764
1697331614888,-376464,3764
1697331615001,-376464,3764
1697331615107,-376464,3764
1697331615213,-376464,3764
1697331615317,-376464,3764
1697331615420,-376464,3764
1697331615523,-376464,3764
1697331615631,-376464,3764
1697331615738,-376464,3764
1697331615852,-376464,3764
