device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
Nokia-6-W,com-facebook-orca,0,4397.0,-287012.26817380486,1263.5293968962385,1263.8430248148927,1.26199294316022
