Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1696921009670,-106,4187
1696921009779,-106,4187
1696921009886,-106,4187
1696921009990,-106,4187
1696921010093,-106,4187
1696921010202,-106,4187
1696921010308,-106,4187
1696921010423,-106,4187
1696921010537,-106,4187
1696921010642,-106,4187
1696921010748,-106,4187
1696921010861,-106,4187
1696921010970,-106,4187
1696921011083,-106,4187
1696921011187,-106,4187
1696921011294,-106,4187
1696921011407,-106,4187
1696921011523,-106,4187
1696921011636,-216,4187
1696921011742,-216,4187
1696921011852,-216,4187
1696921011965,-216,4187
1696921012080,-216,4187
1696921012195,-216,4187
1696921012310,-216,4187
1696921012424,-216,4187
1696921012536,-216,4187
1696921012644,-216,4187
1696921012751,-216,4187
1696921012863,-216,4187
1696921012975,-216,4187
1696921013083,-216,4187
1696921013193,-216,4187
1696921013298,-216,4187
1696921013406,-216,4187
1696921013516,-216,4187
1696921013627,-216,4187
1696921013740,-216,4187
1696921013849,-216,4187
1696921013958,-216,4187
1696921014071,-216,4187
1696921014182,-216,4187
1696921014294,-216,4187
1696921014403,-216,4187
1696921014511,-216,4187
1696921014620,-216,4187
1696921014733,-216,4187
1696921014838,-216,4187
1696921014941,-216,4187
1696921015045,-216,4187
1696921015152,-216,4187
1696921015263,-216,4187
1696921015374,-216,4187
1696921015487,-216,4187
1696921015599,-216,4187
1696921015712,-216,4187
1696921015816,-216,4187
1696921015922,-216,4187
1696921016034,-216,4187
1696921016147,-216,4187
1696921016258,-216,4187
1696921016364,-216,4187
1696921016471,-216,4187
1696921016582,-216,4187
1696921016695,-216,4187
1696921016814,-216,4187
1696921016923,-216,4187
1696921017029,-216,4187
1696921017140,-216,4187
1696921017253,-216,4187
1696921017367,-216,4187
1696921017479,-216,4187
1696921017592,-216,4187
1696921017702,-216,4187
1696921017807,-216,4187
1696921017912,-216,4187
1696921018024,-216,4187
1696921018136,-216,4187
1696921018247,-216,4187
1696921018351,-216,4187
1696921018457,-216,4187
1696921018569,-216,4187
1696921018682,-216,4187
1696921018792,-216,4187
1696921018898,-216,4187
1696921019001,-216,4187
1696921019108,-216,4187
1696921019217,-216,4187
