Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1697414997257,-464843,3905
1697414997367,-464843,3905
1697414997470,-464843,3905
1697414997575,-464843,3905
1697414997679,-464843,3905
1697414997786,-464843,3905
1697414997891,-464843,3905
1697414997995,-464843,3905
1697414998098,-464843,3905
1697414998202,-464843,3905
1697414998305,-464843,3905
1697414998409,-464843,3905
1697414998514,-403320,3905
1697414998619,-403320,3905
1697414998724,-403320,3905
1697414998827,-403320,3905
1697414998931,-403320,3905
1697414999035,-403320,3905
1697414999140,-403320,3905
1697414999245,-403320,3905
1697414999348,-403320,3905
1697414999451,-403320,3905
1697414999555,-403320,3905
1697414999659,-403320,3905
1697414999764,-403320,3905
1697414999867,-403320,3905
1697414999971,-383300,3905
1697415000075,-383300,3905
1697415000178,-383300,3905
1697415000281,-383300,3905
1697415000386,-383300,3905
1697415000489,-383300,3905
1697415000592,-383300,3905
1697415000696,-383300,3905
1697415000799,-383300,3905
1697415000902,-383300,3905
1697415001006,-383300,3905
1697415001110,-383300,3905
1697415001216,-383300,3905
1697415001320,-383300,3905
1697415001423,-498046,3905
1697415001528,-498046,3905
1697415001631,-498046,3905
1697415001735,-498046,3905
1697415001838,-498046,3905
1697415001943,-498046,3905
1697415002047,-498046,3905
1697415002151,-498046,3905
1697415002257,-498046,3905
1697415002360,-498046,3905
1697415002465,-498046,3905
1697415002574,-498046,3905
1697415002678,-498046,3905
1697415002786,-498046,3905
1697415002889,-418945,3905
1697415002992,-418945,3905
1697415003096,-418945,3905
1697415003203,-418945,3905
1697415003306,-418945,3905
1697415003410,-418945,3905
1697415003525,-418945,3905
1697415003628,-418945,3905
1697415003734,-418945,3905
1697415003838,-418945,3905
1697415003941,-418945,3905
1697415004046,-418945,3905
1697415004153,-418945,3905
1697415004256,-418945,3905
1697415004361,-505370,3905
1697415004466,-505370,3905
1697415004571,-505370,3905
1697415004675,-505370,3905
1697415004778,-505370,3905
1697415004882,-505370,3905
1697415004985,-505370,3905
1697415005089,-505370,3905
1697415005192,-505370,3905
1697415005295,-505370,3905
1697415005399,-505370,3905
1697415005503,-505370,3905
1697415005606,-505370,3905
1697415005709,-505370,3905
1697415005813,-509277,3905
1697415005923,-509277,3905
1697415006027,-509277,3905
1697415006130,-509277,3905
1697415006234,-509277,3905
1697415006337,-509277,3905
1697415006442,-509277,3905
1697415006545,-509277,3905
1697415006649,-509277,3905
1697415006753,-509277,3905
1697415006858,-509277,3905
1697415006961,-509277,3905
1697415007064,-509277,3905
1697415007169,-509277,3905
1697415007273,-509277,3905
1697415007376,-494140,3905
1697415007480,-494140,3905
1697415007583,-494140,3905
1697415007687,-494140,3905
1697415007790,-494140,3905
1697415007894,-494140,3905
1697415007998,-494140,3905
1697415008102,-494140,3905
1697415008206,-494140,3905
1697415008312,-494140,3905
1697415008417,-494140,3905
1697415008520,-494140,3905
1697415008624,-494140,3905
1697415008727,-494140,3905
1697415008830,-458984,3905
1697415008934,-458984,3905
1697415009038,-458984,3905
1697415009142,-458984,3905
1697415009246,-458984,3905
1697415009350,-458984,3905
1697415009455,-458984,3905
1697415009558,-458984,3905
1697415009661,-458984,3905
1697415009764,-458984,3905
1697415009868,-458984,3905
1697415009975,-458984,3905
1697415010081,-458984,3905
1697415010185,-458984,3905
1697415010288,-291015,3905
1697415010391,-291015,3905
1697415010501,-291015,3905
1697415010610,-291015,3905
1697415010715,-291015,3905
1697415010823,-291015,3905
1697415010927,-291015,3905
1697415011035,-291015,3905
1697415011139,-291015,3905
1697415011243,-291015,3905
1697415011346,-291015,3905
1697415011449,-291015,3905
1697415011554,-291015,3905
1697415011658,-291015,3905
1697415011762,-444335,3905
1697415011865,-444335,3905
1697415011969,-444335,3905
1697415012073,-444335,3905
1697415012176,-444335,3905
1697415012283,-444335,3905
1697415012389,-444335,3905
1697415012492,-444335,3905
1697415012595,-444335,3905
1697415012698,-444335,3905
1697415012802,-444335,3905
1697415012905,-444335,3905
1697415013009,-444335,3905
1697415013116,-444335,3905
1697415013221,-508300,3905
1697415013326,-508300,3905
1697415013430,-508300,3905
1697415013533,-508300,3905
1697415013657,-508300,3905
1697415013760,-508300,3905
1697415013864,-508300,3905
1697415013967,-508300,3905
1697415014073,-508300,3905
1697415014178,-508300,3905
1697415014282,-508300,3905
1697415014389,-508300,3905
1697415014498,-508300,3905
1697415014606,-508300,3905
1697415014714,-199218,3905
1697415014818,-199218,3905
1697415014922,-199218,3905
1697415015027,-199218,3905
1697415015130,-199218,3905
1697415015237,-199218,3905
1697415015354,-199218,3905
1697415015457,-199218,3905
1697415015560,-199218,3905
1697415015664,-199218,3905
1697415015768,-199218,3905
1697415015871,-199218,3905
1697415015974,-199218,3905
1697415016078,-199218,3905
1697415016181,-382324,3905
1697415016285,-382324,3905
1697415016388,-382324,3905
1697415016491,-382324,3905
1697415016599,-382324,3905
1697415016704,-382324,3905
1697415016808,-382324,3905
1697415016911,-382324,3905
1697415017019,-382324,3905
1697415017123,-382324,3905
1697415017226,-382324,3905
1697415017329,-382324,3905
1697415017434,-382324,3905
1697415017541,-382324,3905
1697415017645,-245117,3905
1697415017749,-245117,3905
1697415017852,-245117,3905
1697415017958,-245117,3905
1697415018062,-245117,3905
1697415018170,-245117,3905
1697415018276,-245117,3905
1697415018382,-245117,3905
1697415018485,-245117,3905
1697415018588,-245117,3905
1697415018695,-245117,3905
1697415018799,-245117,3905
1697415018901,-245117,3905
1697415019013,-245117,3905
1697415019118,-405761,3905
1697415019226,-405761,3905
1697415019334,-405761,3905
1697415019441,-405761,3905
1697415019546,-405761,3905
1697415019650,-405761,3905
1697415019754,-405761,3905
1697415019858,-405761,3905
1697415019962,-405761,3905
1697415020067,-405761,3905
1697415020172,-405761,3905
1697415020278,-405761,3905
1697415020383,-405761,3905
1697415020489,-405761,3905
1697415020593,-467773,3905
1697415020696,-467773,3905
1697415020801,-467773,3905
1697415020904,-467773,3905
1697415021009,-467773,3905
1697415021113,-467773,3905
1697415021217,-467773,3905
1697415021321,-467773,3905
1697415021425,-467773,3905
1697415021530,-467773,3905
1697415021639,-467773,3905
1697415021742,-467773,3905
1697415021846,-467773,3905
1697415021952,-467773,3905
1697415022055,-362304,3905
1697415022158,-362304,3905
1697415022264,-362304,3905
1697415022367,-362304,3905
1697415022471,-362304,3905
1697415022574,-362304,3905
1697415022677,-362304,3905
1697415022783,-362304,3905
1697415022889,-362304,3905
1697415022993,-362304,3905
1697415023096,-362304,3905
1697415023200,-362304,3905
1697415023308,-362304,3905
1697415023411,-362304,3905
1697415023516,-481933,3905
1697415023621,-481933,3905
1697415023725,-481933,3905
1697415023828,-481933,3905
1697415023934,-481933,3905
1697415024038,-481933,3905
1697415024143,-481933,3905
1697415024249,-481933,3905
1697415024372,-481933,3905
1697415024477,-481933,3905
1697415024581,-481933,3905
1697415024685,-481933,3905
1697415024792,-481933,3905
1697415024896,-481933,3905
1697415024999,-450195,3905
