repetition_no,start_time,provider,kind,size,execution_duration,end_time
2,11-10-2023 22:10:41 UTC,Messenger,file,0,76,11-10-2023 22:13:58 UTC
2,11-10-2023 22:13:58 UTC,Messenger,image,0,68,11-10-2023 22:17:07 UTC
2,11-10-2023 22:17:07 UTC,Messenger,video,0,45,11-10-2023 22:19:53 UTC
2,11-10-2023 22:19:53 UTC,Messenger,audio,0,91,11-10-2023 22:23:24 UTC
2,11-10-2023 22:23:24 UTC,Messenger,text,0,89,11-10-2023 22:26:54 UTC
