Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1697208724123,-188,3980
1697208724226,-188,3980
1697208724328,-188,3980
1697208724430,-188,3980
1697208724533,-188,3980
1697208724635,-188,3980
1697208724737,-188,3980
1697208724840,-188,3980
1697208724942,-188,3980
1697208725044,-188,3980
1697208725148,-188,3980
1697208725250,-188,3980
1697208725352,-188,3980
1697208725455,-188,3980
1697208725557,-188,3980
1697208725660,-188,3980
1697208725762,-188,3980
1697208725864,-188,3980
1697208725966,-188,3980
1697208726067,-188,3980
1697208726170,-188,3980
1697208726272,-188,3980
1697208726374,-188,3980
1697208726477,-188,3980
1697208726579,-188,3980
1697208726681,-188,3980
1697208726783,-188,3980
1697208726886,-188,3980
1697208726989,-188,3980
1697208727092,-188,3980
1697208727197,-188,3980
1697208727308,-188,3980
1697208727418,-188,3980
1697208727521,-188,3980
1697208727624,-188,3980
1697208727727,-188,3980
1697208727832,-188,3980
1697208727934,-188,3980
1697208728040,-188,3980
1697208728148,-188,3980
1697208728257,-188,3980
1697208728365,-188,3980
1697208728480,-188,3980
1697208728585,-188,3980
1697208728689,-188,3980
1697208728800,-188,3980
1697208728905,-188,3980
1697208729016,-188,3980
1697208729123,-188,3980
1697208729233,-188,3980
1697208729339,-188,3980
1697208729446,-188,3980
1697208729557,-188,3980
1697208729680,-188,3980
1697208729785,-188,3980
1697208729890,-188,3980
1697208729994,-188,3980
1697208730102,-188,3980
1697208730210,-188,3980
1697208730322,-188,3980
1697208730435,-188,3980
1697208730547,-188,3980
1697208730666,-188,3980
1697208730771,-188,3980
1697208730875,-188,3980
1697208730982,-188,3980
1697208731090,-188,3980
1697208731195,-188,3980
1697208731306,-188,3980
1697208731410,-188,3980
1697208731518,-188,3980
1697208731632,-188,3980
1697208731744,-188,3980
1697208731853,-188,3980
1697208731957,-188,3980
1697208732061,-188,3980
1697208732170,-188,3980
1697208732283,-188,3980
1697208732397,-188,3980
1697208732515,-188,3980
1697208732627,-188,3980
1697208732781,-188,3980
1697208732888,-188,3980
1697208732993,-188,3980
1697208733097,-188,3980
1697208733206,-188,3980
1697208733318,-188,3980
1697208733431,-188,3980
1697208733535,-188,3980
1697208733643,-188,3980
1697208733771,-188,3980
1697208733875,-188,3980
1697208733979,-188,3980
1697208734088,-188,3980
1697208734196,-188,3980
1697208734308,-188,3980
1697208734421,-188,3980
1697208734529,-188,3980
1697208734633,-188,3980
1697208734741,-188,3980
1697208734851,-188,3980
1697208734963,-188,3980
1697208735068,-188,3980
1697208735172,-188,3980
1697208735279,-188,3980
1697208735392,-188,3980
1697208735504,-188,3980
1697208735617,-188,3980
1697208735730,-188,3980
1697208735839,-188,3980
1697208735952,-188,3980
1697208736060,-188,3980
1697208736169,-188,3980
1697208736277,-188,3980
1697208736381,-188,3980
1697208736489,-188,3980
1697208736600,-188,3980
1697208736714,-188,3980
1697208736823,-188,3980
1697208736927,-188,3980
1697208737032,-188,3980
1697208737138,-188,3980
1697208737243,-188,3980
1697208737347,-188,3980
1697208737457,-188,3980
1697208737568,-188,3980
1697208737680,-188,3980
1697208737806,-188,3980
1697208737914,-188,3980
1697208738032,-188,3980
1697208738136,-188,3980
1697208738241,-188,3980
1697208738345,-188,3980
1697208738449,-188,3980
1697208738558,-188,3980
1697208738671,-188,3980
1697208738784,-188,3980
1697208738897,-188,3980
1697208739013,-188,3980
1697208739119,-188,3980
1697208739228,-188,3980
1697208739336,-188,3980
1697208739443,-188,3980
1697208739553,-188,3980
1697208739668,-188,3980
1697208739780,-188,3980
1697208739885,-188,3980
1697208739993,-188,3980
1697208740102,-188,3980
1697208740210,-188,3980
1697208740318,-188,3980
1697208740426,-188,3980
1697208740531,-188,3980
1697208740642,-188,3980
1697208740752,-188,3980
1697208740862,-188,3980
1697208740975,-188,3980
1697208741081,-188,3980
1697208741188,-188,3980
1697208741296,-188,3980
1697208741417,-188,3980
1697208741529,-188,3980
1697208741636,-188,3980
1697208741741,-188,3980
1697208741847,-188,3980
1697208741955,-188,3980
1697208742063,-188,3980
1697208742169,-188,3980
1697208742280,-188,3980
1697208742393,-188,3980
1697208742508,-188,3980
1697208742620,-188,3980
1697208742738,-188,3980
1697208742847,-188,3980
1697208742954,-188,3980
1697208743058,-188,3980
1697208743161,-188,3980
1697208743269,-188,3980
1697208743382,-188,3980
1697208743498,-188,3980
1697208743611,-188,3980
1697208743724,-188,3980
1697208743843,-188,3980
1697208743967,-188,3980
1697208744080,-188,3980
1697208744185,-188,3980
1697208744302,-188,3980
1697208744410,-188,3980
1697208744518,-188,3980
1697208744626,-188,3980
1697208744732,-188,3980
1697208744845,-188,3980
1697208744951,-188,3980
1697208745058,-188,3980
1697208745163,-188,3980
1697208745271,-188,3980
1697208745387,-188,3980
1697208745494,-188,3980
1697208745601,-188,3980
1697208745707,-188,3980
1697208745811,-188,3980
1697208745922,-188,3980
1697208746036,-188,3980
1697208746140,-188,3980
1697208746245,-188,3980
1697208746368,-188,3980
1697208746474,-188,3980
1697208746587,-188,3980
1697208746695,-188,3980
1697208746800,-188,3980
1697208746912,-188,3980
1697208747023,-188,3980
1697208747129,-188,3980
1697208747239,-188,3980
1697208747353,-188,3980
1697208747466,-188,3980
1697208747576,-188,3980
1697208747683,-188,3980
1697208747790,-188,3980
1697208747897,-188,3980
1697208748004,-188,3980
1697208748109,-188,3980
1697208748217,-188,3980
1697208748325,-188,3980
1697208748437,-188,3980
1697208748569,-188,3980
1697208748676,-188,3980
1697208748781,-188,3980
1697208748890,-188,3980
1697208748996,-188,3980
1697208749107,-188,3980
1697208749215,-188,3980
1697208749321,-188,3980
1697208749429,-188,3980
1697208749539,-188,3980
1697208749645,-188,3980
1697208749749,-188,3980
1697208749856,-188,3980
1697208749964,-188,3980
1697208750079,-188,3980
1697208750194,-188,3980
1697208750301,-188,3980
1697208750408,-188,3980
1697208750526,-188,3980
1697208750665,-188,3980
1697208750777,-188,3980
1697208750884,-255,3980
1697208750992,-255,3980
1697208751098,-255,3980
1697208751204,-255,3980
1697208751323,-255,3980
1697208751429,-255,3980
1697208751543,-255,3980
1697208751654,-255,3980
1697208751760,-255,3980
1697208751869,-255,3980
1697208751980,-255,3980
1697208752083,-255,3980
1697208752186,-255,3980
1697208752297,-255,3980
1697208752412,-255,3980
1697208752528,-255,3980
1697208752635,-255,3980
1697208752741,-255,3980
1697208752876,-255,3980
1697208752983,-255,3980
1697208753088,-255,3980
1697208753196,-255,3980
1697208753300,-255,3980
1697208753405,-255,3980
1697208753517,-255,3980
1697208753627,-255,3980
1697208753735,-255,3980
1697208753844,-255,3980
1697208753958,-255,3980
1697208754070,-255,3980
1697208754214,-255,3980
1697208754317,-255,3980
1697208754421,-255,3980
1697208754527,-255,3980
1697208754636,-255,3980
1697208754747,-255,3980
1697208754855,-255,3980
1697208754968,-255,3980
1697208755080,-255,3980
1697208755188,-255,3980
1697208755298,-255,3980
1697208755404,-255,3980
1697208755508,-255,3980
1697208755613,-255,3980
1697208755721,-255,3980
1697208755833,-255,3980
1697208755941,-255,3980
1697208756048,-255,3980
1697208756152,-255,3980
1697208756259,-255,3980
1697208756371,-255,3980
1697208756482,-255,3980
1697208756594,-255,3980
1697208756698,-255,3980
1697208756804,-255,3980
1697208756911,-255,3980
1697208757016,-255,3980
1697208757126,-255,3980
1697208757238,-255,3980
1697208757348,-255,3980
1697208757455,-255,3980
1697208757564,-255,3980
1697208757674,-255,3980
1697208757783,-255,3980
1697208757891,-255,3980
1697208757997,-255,3980
1697208758101,-255,3980
1697208758205,-255,3980
1697208758310,-255,3980
1697208758422,-255,3980
1697208758534,-255,3980
1697208758641,-255,3980
1697208758748,-255,3980
1697208758860,-255,3980
1697208758966,-255,3980
1697208759080,-255,3980
1697208759182,-255,3980
1697208759290,-255,3980
1697208759397,-255,3980
1697208759517,-255,3980
1697208759625,-255,3980
1697208759730,-255,3980
1697208759834,-255,3980
1697208759948,-255,3980
1697208760058,-255,3980
1697208760162,-255,3980
1697208760269,-255,3980
1697208760374,-255,3980
1697208760479,-255,3980
1697208760585,-255,3980
1697208760693,-255,3980
1697208760809,-255,3980
1697208760922,-255,3980
1697208761029,-255,3980
1697208761147,-255,3980
1697208761253,-255,3980
1697208761359,-255,3980
1697208761470,-255,3980
1697208761581,-255,3980
1697208761689,-255,3980
1697208761798,-255,3980
1697208761910,-255,3980
1697208762021,-255,3980
1697208762133,-255,3980
1697208762240,-255,3980
1697208762352,-255,3980
1697208762457,-255,3980
1697208762560,-255,3980
1697208762664,-255,3980
1697208762771,-255,3980
1697208762882,-255,3980
1697208762993,-255,3980
1697208763105,-255,3980
1697208763221,-255,3980
1697208763333,-255,3980
1697208763448,-255,3980
1697208763555,-255,3980
1697208763659,-255,3980
1697208763764,-255,3980
1697208763872,-255,3980
1697208763980,-255,3980
1697208764086,-255,3980
1697208764191,-255,3980
1697208764298,-255,3980
1697208764404,-255,3980
1697208764509,-255,3980
1697208764616,-255,3980
1697208764721,-255,3980
1697208764825,-255,3980
1697208764932,-255,3980
1697208765042,-255,3980
1697208765149,-255,3980
1697208765261,-255,3980
1697208765365,-255,3980
1697208765470,-255,3980
1697208765581,-255,3980
