datetime,cpu,mem
Thu Oct 19 01:03:09 UTC 2023,3.3,230346
Thu Oct 19 01:03:10 UTC 2023,3.3,226254
Thu Oct 19 01:03:10 UTC 2023,3.3,226086
Thu Oct 19 01:03:11 UTC 2023,3.3,225986
Thu Oct 19 01:03:12 UTC 2023,3.3,226066
Thu Oct 19 01:03:12 UTC 2023,3.3,225962
Thu Oct 19 01:03:13 UTC 2023,3.3,226355
Thu Oct 19 01:03:14 UTC 2023,3.3,226403
Thu Oct 19 01:03:14 UTC 2023,3.3,231188
Thu Oct 19 01:03:15 UTC 2023,3.3,229888
Thu Oct 19 01:03:16 UTC 2023,3.3,229344
Thu Oct 19 01:03:17 UTC 2023,3.3,231818
Thu Oct 19 01:03:18 UTC 2023,3.3,231524
Thu Oct 19 01:03:19 UTC 2023,3.3,230264
Thu Oct 19 01:03:19 UTC 2023,3.3,230176
Thu Oct 19 01:03:20 UTC 2023,3.3,232038
Thu Oct 19 01:03:20 UTC 2023,3.3,232496
Thu Oct 19 01:03:21 UTC 2023,3.3,231064
Thu Oct 19 01:03:22 UTC 2023,3.3,231008
Thu Oct 19 01:03:23 UTC 2023,3.3,232905
Thu Oct 19 01:03:25 UTC 2023,3.3,230633
Thu Oct 19 01:03:26 UTC 2023,3.3,232879
Thu Oct 19 01:03:26 UTC 2023,3.3,231313
Thu Oct 19 01:03:27 UTC 2023,3.3,230553
Thu Oct 19 01:03:28 UTC 2023,3.3,231548
Thu Oct 19 01:03:29 UTC 2023,3.3,233780
Thu Oct 19 01:03:29 UTC 2023,3.3,231570
Thu Oct 19 01:03:30 UTC 2023,3.3,231254
Thu Oct 19 01:03:31 UTC 2023,3.3,231932
Thu Oct 19 01:03:31 UTC 2023,3.3,236514
Thu Oct 19 01:03:32 UTC 2023,3.3,233246
Thu Oct 19 01:03:33 UTC 2023,3.3,234354
Thu Oct 19 01:03:33 UTC 2023,3.3,237056
Thu Oct 19 01:03:34 UTC 2023,3.3,234426
Thu Oct 19 01:03:35 UTC 2023,3.3,235239
Thu Oct 19 01:03:36 UTC 2023,3.3,233668
Thu Oct 19 01:03:36 UTC 2023,3.3,234943
