device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
Nokia-6-W,org-telegram-messenger,0,3834.0,-285463.7703826955,1096.1485384771977,1096.0682080030908,1.0944680956472546
