device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
Galaxy-S9-W,com-facebook-orca,0,4100.0,-308.01709677419353,1.2691548318999997,1.266960533017645,0.0012628700967741934
