repetition_no,start_time,provider,kind,size,execution_duration,end_time
0,19-10-2023 00:25:50 UTC,Messenger,image,2,79,19-10-2023 00:29:10 UTC
0,19-10-2023 00:29:10 UTC,Messenger,audio,2,86,19-10-2023 00:32:36 UTC
0,19-10-2023 00:32:36 UTC,Messenger,file,2,76,19-10-2023 00:35:53 UTC
0,19-10-2023 00:35:53 UTC,Messenger,text,2,87,19-10-2023 00:39:20 UTC
0,19-10-2023 00:39:20 UTC,Messenger,video,2,59,19-10-2023 00:42:19 UTC
