datetime,cpu,mem
Sat Oct 14 12:24:13 UTC 2023,10,132035
Sat Oct 14 12:24:14 UTC 2023,10,139095
Sat Oct 14 12:24:15 UTC 2023,10,140478
Sat Oct 14 12:24:16 UTC 2023,10,139072
Sat Oct 14 12:24:17 UTC 2023,31,142344
Sat Oct 14 12:24:18 UTC 2023,31,144431
Sat Oct 14 12:24:19 UTC 2023,31,142340
Sat Oct 14 12:24:20 UTC 2023,31,140520
Sat Oct 14 12:24:21 UTC 2023,31,140512
Sat Oct 14 12:24:22 UTC 2023,31,140596
Sat Oct 14 12:24:23 UTC 2023,31,140524
Sat Oct 14 12:24:24 UTC 2023,31,140508
Sat Oct 14 12:24:25 UTC 2023,31,140756
Sat Oct 14 12:24:26 UTC 2023,31,167202
Sat Oct 14 12:24:27 UTC 2023,13,181483
Sat Oct 14 12:24:29 UTC 2023,13,163962
Sat Oct 14 12:24:30 UTC 2023,13,162423
Sat Oct 14 12:24:31 UTC 2023,13,159963
Sat Oct 14 12:24:32 UTC 2023,13,160231
Sat Oct 14 12:24:33 UTC 2023,33,159171
Sat Oct 14 12:24:34 UTC 2023,33,159219
Sat Oct 14 12:24:35 UTC 2023,33,159239
Sat Oct 14 12:24:36 UTC 2023,33,158959
Sat Oct 14 12:24:37 UTC 2023,33,158839
Sat Oct 14 12:24:39 UTC 2023,33,159306
Sat Oct 14 12:24:40 UTC 2023,33,161322
Sat Oct 14 12:24:41 UTC 2023,33,162999
Sat Oct 14 12:24:42 UTC 2023,33,169347
Sat Oct 14 12:24:44 UTC 2023,33,161767
Sat Oct 14 12:24:45 UTC 2023,33,160023
Sat Oct 14 12:24:47 UTC 2023,33,160774
Sat Oct 14 12:24:48 UTC 2023,33,159378
Sat Oct 14 12:24:50 UTC 2023,33,159352
Sat Oct 14 12:24:51 UTC 2023,33,160364
Sat Oct 14 12:24:52 UTC 2023,33,159238
Sat Oct 14 12:24:53 UTC 2023,33,161645
Sat Oct 14 12:24:54 UTC 2023,33,162692
Sat Oct 14 12:24:55 UTC 2023,33,163475
Sat Oct 14 12:24:56 UTC 2023,33,161735
Sat Oct 14 12:24:57 UTC 2023,33,163303
Sat Oct 14 12:25:01 UTC 2023,33,162406
Sat Oct 14 12:25:02 UTC 2023,33,159387
Sat Oct 14 12:25:03 UTC 2023,33,159303
Sat Oct 14 12:25:05 UTC 2023,33,162923
Sat Oct 14 12:25:06 UTC 2023,33,161347
Sat Oct 14 12:25:07 UTC 2023,33,161023
Sat Oct 14 12:25:08 UTC 2023,33,162625
Sat Oct 14 12:25:10 UTC 2023,33,168655
Sat Oct 14 12:25:11 UTC 2023,33,161087
Sat Oct 14 12:25:12 UTC 2023,33,160855
Sat Oct 14 12:25:13 UTC 2023,33,161419
Sat Oct 14 12:25:14 UTC 2023,33,162655
Sat Oct 14 12:25:15 UTC 2023,33,160359
Sat Oct 14 12:25:16 UTC 2023,33,160055
Sat Oct 14 12:25:17 UTC 2023,33,160079
Sat Oct 14 12:25:19 UTC 2023,33,160527
Sat Oct 14 12:25:20 UTC 2023,33,160607
Sat Oct 14 12:25:21 UTC 2023,33,160199
Sat Oct 14 12:25:22 UTC 2023,33,160234
Sat Oct 14 12:25:23 UTC 2023,33,160206
Sat Oct 14 12:25:24 UTC 2023,33,160198
Sat Oct 14 12:25:25 UTC 2023,33,160230
Sat Oct 14 12:25:26 UTC 2023,33,160210
Sat Oct 14 12:25:27 UTC 2023,33,160206
Sat Oct 14 12:25:28 UTC 2023,33,160198
Sat Oct 14 12:25:29 UTC 2023,33,160194
Sat Oct 14 12:25:30 UTC 2023,33,160070
Sat Oct 14 12:25:31 UTC 2023,33,160014
Sat Oct 14 12:25:32 UTC 2023,33,159962
Sat Oct 14 12:25:33 UTC 2023,33,159966
Sat Oct 14 12:25:34 UTC 2023,33,159798
Sat Oct 14 12:25:35 UTC 2023,19,159798
Sat Oct 14 12:25:37 UTC 2023,19,160008
Sat Oct 14 12:25:38 UTC 2023,19,159976
Sat Oct 14 12:25:39 UTC 2023,19,159976
Sat Oct 14 12:25:40 UTC 2023,19,159956
Sat Oct 14 12:25:41 UTC 2023,19,159984
Sat Oct 14 12:25:42 UTC 2023,19,160096
Sat Oct 14 12:25:43 UTC 2023,19,159896
Sat Oct 14 12:25:44 UTC 2023,19,159888
Sat Oct 14 12:25:45 UTC 2023,19,159888
Sat Oct 14 12:25:46 UTC 2023,19,159896
Sat Oct 14 12:25:47 UTC 2023,19,159883
Sat Oct 14 12:25:49 UTC 2023,19,159879
Sat Oct 14 12:25:50 UTC 2023,19,159906
Sat Oct 14 12:25:51 UTC 2023,19,159882
Sat Oct 14 12:25:52 UTC 2023,19,159878
Sat Oct 14 12:25:53 UTC 2023,19,159882
Sat Oct 14 12:25:54 UTC 2023,19,159886
Sat Oct 14 12:25:55 UTC 2023,19,159898
Sat Oct 14 12:25:56 UTC 2023,19,159894
Sat Oct 14 12:25:57 UTC 2023,19,159878
Sat Oct 14 12:25:58 UTC 2023,19,159882
Sat Oct 14 12:25:59 UTC 2023,19,159886
Sat Oct 14 12:26:00 UTC 2023,19,159894
Sat Oct 14 12:26:01 UTC 2023,19,159882
Sat Oct 14 12:26:02 UTC 2023,19,159882
Sat Oct 14 12:26:03 UTC 2023,19,159886
Sat Oct 14 12:26:04 UTC 2023,19,159890
Sat Oct 14 12:26:05 UTC 2023,19,159906
Sat Oct 14 12:26:06 UTC 2023,19,159886
Sat Oct 14 12:26:07 UTC 2023,19,159890
Sat Oct 14 12:26:08 UTC 2023,19,159890
Sat Oct 14 12:26:09 UTC 2023,19,159889
Sat Oct 14 12:26:10 UTC 2023,19,159893
Sat Oct 14 12:26:11 UTC 2023,19,159925
Sat Oct 14 12:26:12 UTC 2023,19,159945
Sat Oct 14 12:26:13 UTC 2023,19,159909
Sat Oct 14 12:26:15 UTC 2023,19,159921
Sat Oct 14 12:26:16 UTC 2023,19,159925
Sat Oct 14 12:26:17 UTC 2023,19,159905
Sat Oct 14 12:26:18 UTC 2023,19,159909
Sat Oct 14 12:26:19 UTC 2023,19,159905
Sat Oct 14 12:26:20 UTC 2023,19,159913
Sat Oct 14 12:26:21 UTC 2023,19,159909
Sat Oct 14 12:26:22 UTC 2023,19,159909
Sat Oct 14 12:26:24 UTC 2023,19,159909
Sat Oct 14 12:26:25 UTC 2023,19,159921
Sat Oct 14 12:26:26 UTC 2023,19,159933
Sat Oct 14 12:26:27 UTC 2023,19,159933
Sat Oct 14 12:26:28 UTC 2023,19,159929
Sat Oct 14 12:26:29 UTC 2023,19,159925
Sat Oct 14 12:26:30 UTC 2023,19,159929
Sat Oct 14 12:26:31 UTC 2023,19,159945
Sat Oct 14 12:26:32 UTC 2023,19,159925
Sat Oct 14 12:26:33 UTC 2023,19,159925
Sat Oct 14 12:26:34 UTC 2023,19,159929
Sat Oct 14 12:26:35 UTC 2023,19,159937
Sat Oct 14 12:26:36 UTC 2023,10,159929
Sat Oct 14 12:26:37 UTC 2023,10,159921
Sat Oct 14 12:26:38 UTC 2023,10,159929
Sat Oct 14 12:26:39 UTC 2023,10,159917
Sat Oct 14 12:26:40 UTC 2023,10,159937
Sat Oct 14 12:26:41 UTC 2023,10,159925
Sat Oct 14 12:26:42 UTC 2023,10,160165
Sat Oct 14 12:26:43 UTC 2023,10,159997
Sat Oct 14 12:26:45 UTC 2023,10,159949
Sat Oct 14 12:26:46 UTC 2023,10,159953
Sat Oct 14 12:26:47 UTC 2023,10,159937
Sat Oct 14 12:26:48 UTC 2023,10,159921
Sat Oct 14 12:26:50 UTC 2023,10,159929
Sat Oct 14 12:26:51 UTC 2023,10,159953
Sat Oct 14 12:26:52 UTC 2023,10,159929
Sat Oct 14 12:26:53 UTC 2023,10,159929
Sat Oct 14 12:26:54 UTC 2023,10,159925
Sat Oct 14 12:26:55 UTC 2023,10,159937
Sat Oct 14 12:26:56 UTC 2023,10,159933
Sat Oct 14 12:26:57 UTC 2023,10,159937
Sat Oct 14 12:26:58 UTC 2023,10,159933
Sat Oct 14 12:27:00 UTC 2023,10,159929
Sat Oct 14 12:27:01 UTC 2023,10,159965
Sat Oct 14 12:27:02 UTC 2023,10,159933
Sat Oct 14 12:27:03 UTC 2023,10,159937
Sat Oct 14 12:27:04 UTC 2023,10,159933
Sat Oct 14 12:27:05 UTC 2023,10,159945
Sat Oct 14 12:27:06 UTC 2023,10,159937
Sat Oct 14 12:27:08 UTC 2023,10,159937
Sat Oct 14 12:27:08 UTC 2023,10,159933
Sat Oct 14 12:27:10 UTC 2023,10,159945
Sat Oct 14 12:27:11 UTC 2023,10,159941
Sat Oct 14 12:27:12 UTC 2023,10,160193
Sat Oct 14 12:27:13 UTC 2023,10,159981
Sat Oct 14 12:27:14 UTC 2023,10,159509
Sat Oct 14 12:27:15 UTC 2023,10,159517
Sat Oct 14 12:27:16 UTC 2023,10,159429
Sat Oct 14 12:27:17 UTC 2023,10,159433
Sat Oct 14 12:27:18 UTC 2023,10,159429
Sat Oct 14 12:27:19 UTC 2023,10,159433
Sat Oct 14 12:27:20 UTC 2023,10,159441
Sat Oct 14 12:27:21 UTC 2023,10,159437
Sat Oct 14 12:27:22 UTC 2023,10,159865
Sat Oct 14 12:27:24 UTC 2023,10,166459
Sat Oct 14 12:27:25 UTC 2023,10,161180
Sat Oct 14 12:27:26 UTC 2023,10,160444
Sat Oct 14 12:27:27 UTC 2023,10,165736
Sat Oct 14 12:27:28 UTC 2023,10,163322
Sat Oct 14 12:27:29 UTC 2023,10,161054
