datetime,cpu,mem
Sun Oct 15 17:15:56 UTC 2023,2.4,86842
Sun Oct 15 17:15:57 UTC 2023,2.4,80600
Sun Oct 15 17:15:57 UTC 2023,2.4,80557
Sun Oct 15 17:15:58 UTC 2023,2.4,76721
Sun Oct 15 17:15:59 UTC 2023,2.4,75728
Sun Oct 15 17:16:00 UTC 2023,2.4,80635
Sun Oct 15 17:16:00 UTC 2023,2.4,91222
Sun Oct 15 17:16:01 UTC 2023,2.4,87171
Sun Oct 15 17:16:02 UTC 2023,2.4,88552
Sun Oct 15 17:16:03 UTC 2023,2.4,86379
Sun Oct 15 17:16:04 UTC 2023,2.4,89467
Sun Oct 15 17:16:04 UTC 2023,2.4,90729
Sun Oct 15 17:16:05 UTC 2023,2.4,90423
Sun Oct 15 17:16:06 UTC 2023,2.4,86991
Sun Oct 15 17:16:07 UTC 2023,2.4,90653
Sun Oct 15 17:16:07 UTC 2023,2.4,91480
Sun Oct 15 17:16:08 UTC 2023,2.4,92268
Sun Oct 15 17:16:09 UTC 2023,2.4,92314
Sun Oct 15 17:16:10 UTC 2023,2.4,90643
Sun Oct 15 17:16:11 UTC 2023,2.4,93601
Sun Oct 15 17:16:11 UTC 2023,2.4,93681
Sun Oct 15 17:16:12 UTC 2023,2.4,88202
Sun Oct 15 17:16:13 UTC 2023,2.4,93158
Sun Oct 15 17:16:14 UTC 2023,2.4,93944
Sun Oct 15 17:16:14 UTC 2023,2.4,88452
Sun Oct 15 17:16:15 UTC 2023,2.4,94550
Sun Oct 15 17:16:16 UTC 2023,2.4,92116
Sun Oct 15 17:16:17 UTC 2023,2.4,94081
Sun Oct 15 17:16:18 UTC 2023,2.4,95094
Sun Oct 15 17:16:18 UTC 2023,2.4,90050
Sun Oct 15 17:16:19 UTC 2023,2.4,94870
Sun Oct 15 17:16:20 UTC 2023,2.4,94546
Sun Oct 15 17:16:21 UTC 2023,2.4,96218
Sun Oct 15 17:16:22 UTC 2023,2.4,91956
Sun Oct 15 17:16:23 UTC 2023,2.4,93862
Sun Oct 15 17:16:23 UTC 2023,2.4,95513
Sun Oct 15 17:16:24 UTC 2023,2.4,91465
Sun Oct 15 17:16:25 UTC 2023,2.4,93957
Sun Oct 15 17:16:25 UTC 2023,2.4,96301
Sun Oct 15 17:16:27 UTC 2023,2.4,95641
Sun Oct 15 17:16:28 UTC 2023,2.4,95664
Sun Oct 15 17:16:28 UTC 2023,2.4,91372
Sun Oct 15 17:16:29 UTC 2023,2.4,92852
Sun Oct 15 17:16:30 UTC 2023,2.4,95894
Sun Oct 15 17:16:31 UTC 2023,2.4,96620
Sun Oct 15 17:16:32 UTC 2023,2.4,95672
Sun Oct 15 17:16:33 UTC 2023,2.4,96389
Sun Oct 15 17:16:34 UTC 2023,2.4,90917
Sun Oct 15 17:16:34 UTC 2023,2.4,94927
Sun Oct 15 17:16:35 UTC 2023,2.4,105259
Sun Oct 15 17:16:36 UTC 2023,2.4,92575
Sun Oct 15 17:16:37 UTC 2023,2.4,94673
Sun Oct 15 17:16:38 UTC 2023,22,96027
Sun Oct 15 17:16:38 UTC 2023,22,97047
Sun Oct 15 17:16:39 UTC 2023,22,91284
Sun Oct 15 17:16:40 UTC 2023,22,97763
Sun Oct 15 17:16:40 UTC 2023,22,92983
Sun Oct 15 17:16:41 UTC 2023,22,95182
Sun Oct 15 17:16:42 UTC 2023,22,95490
Sun Oct 15 17:16:43 UTC 2023,22,93504
Sun Oct 15 17:16:43 UTC 2023,22,95310
Sun Oct 15 17:16:44 UTC 2023,22,96446
Sun Oct 15 17:16:45 UTC 2023,22,93162
Sun Oct 15 17:16:47 UTC 2023,22,97422
Sun Oct 15 17:16:48 UTC 2023,22,97829
Sun Oct 15 17:16:49 UTC 2023,22,92503
Sun Oct 15 17:16:49 UTC 2023,22,95186
Sun Oct 15 17:16:50 UTC 2023,22,97748
Sun Oct 15 17:16:51 UTC 2023,22,93800
Sun Oct 15 17:16:52 UTC 2023,22,95609
Sun Oct 15 17:16:52 UTC 2023,22,99353
Sun Oct 15 17:16:53 UTC 2023,22,94157
Sun Oct 15 17:16:54 UTC 2023,22,98357
Sun Oct 15 17:16:55 UTC 2023,22,97201
Sun Oct 15 17:16:55 UTC 2023,22,101928
Sun Oct 15 17:16:56 UTC 2023,22,94314
Sun Oct 15 17:16:57 UTC 2023,22,95829
Sun Oct 15 17:16:58 UTC 2023,22,99687
Sun Oct 15 17:16:59 UTC 2023,22,94451
Sun Oct 15 17:16:59 UTC 2023,22,99347
Sun Oct 15 17:17:00 UTC 2023,28,97707
Sun Oct 15 17:17:01 UTC 2023,28,98548
Sun Oct 15 17:17:01 UTC 2023,28,93516
Sun Oct 15 17:17:02 UTC 2023,28,98601
Sun Oct 15 17:17:03 UTC 2023,28,96912
Sun Oct 15 17:17:04 UTC 2023,28,94960
Sun Oct 15 17:17:05 UTC 2023,28,96340
Sun Oct 15 17:17:05 UTC 2023,28,100144
Sun Oct 15 17:17:06 UTC 2023,28,97569
Sun Oct 15 17:17:07 UTC 2023,28,96762
Sun Oct 15 17:17:08 UTC 2023,28,96326
Sun Oct 15 17:17:09 UTC 2023,28,102766
Sun Oct 15 17:17:10 UTC 2023,28,98894
Sun Oct 15 17:17:11 UTC 2023,28,94818
Sun Oct 15 17:17:11 UTC 2023,28,97714
Sun Oct 15 17:17:12 UTC 2023,28,98634
Sun Oct 15 17:17:13 UTC 2023,28,97570
Sun Oct 15 17:17:14 UTC 2023,28,95426
Sun Oct 15 17:17:14 UTC 2023,28,99814
Sun Oct 15 17:17:15 UTC 2023,28,99066
Sun Oct 15 17:17:16 UTC 2023,28,95266
Sun Oct 15 17:17:17 UTC 2023,28,95070
Sun Oct 15 17:17:17 UTC 2023,28,99026
Sun Oct 15 17:17:18 UTC 2023,28,94302
Sun Oct 15 17:17:19 UTC 2023,28,94714
Sun Oct 15 17:17:20 UTC 2023,28,94586
Sun Oct 15 17:17:21 UTC 2023,28,93330
Sun Oct 15 17:17:22 UTC 2023,28,94566
Sun Oct 15 17:17:22 UTC 2023,28,93342
Sun Oct 15 17:17:23 UTC 2023,28,93322
Sun Oct 15 17:17:24 UTC 2023,28,93326
Sun Oct 15 17:17:25 UTC 2023,28,93322
Sun Oct 15 17:17:25 UTC 2023,28,93326
Sun Oct 15 17:17:26 UTC 2023,28,93322
Sun Oct 15 17:17:27 UTC 2023,28,93326
Sun Oct 15 17:17:27 UTC 2023,28,93322
Sun Oct 15 17:17:28 UTC 2023,28,93326
Sun Oct 15 17:17:29 UTC 2023,28,93322
Sun Oct 15 17:17:30 UTC 2023,28,93322
Sun Oct 15 17:17:31 UTC 2023,28,93313
Sun Oct 15 17:17:31 UTC 2023,28,93317
Sun Oct 15 17:17:32 UTC 2023,28,93317
Sun Oct 15 17:17:33 UTC 2023,28,93317
Sun Oct 15 17:17:33 UTC 2023,28,93317
Sun Oct 15 17:17:34 UTC 2023,28,93317
Sun Oct 15 17:17:35 UTC 2023,28,93317
Sun Oct 15 17:17:36 UTC 2023,28,93317
Sun Oct 15 17:17:36 UTC 2023,28,93317
Sun Oct 15 17:17:37 UTC 2023,21,93317
Sun Oct 15 17:17:38 UTC 2023,21,93317
Sun Oct 15 17:17:39 UTC 2023,21,93317
Sun Oct 15 17:17:39 UTC 2023,21,93317
Sun Oct 15 17:17:40 UTC 2023,21,93317
Sun Oct 15 17:17:41 UTC 2023,21,93313
Sun Oct 15 17:17:42 UTC 2023,21,93317
Sun Oct 15 17:17:42 UTC 2023,21,93317
Sun Oct 15 17:17:43 UTC 2023,21,93317
Sun Oct 15 17:17:44 UTC 2023,21,93317
Sun Oct 15 17:17:46 UTC 2023,21,93313
Sun Oct 15 17:17:47 UTC 2023,21,93317
Sun Oct 15 17:17:48 UTC 2023,21,93317
Sun Oct 15 17:17:49 UTC 2023,21,93317
Sun Oct 15 17:17:50 UTC 2023,21,93317
Sun Oct 15 17:17:50 UTC 2023,21,93317
Sun Oct 15 17:17:52 UTC 2023,21,93317
Sun Oct 15 17:17:52 UTC 2023,21,93317
Sun Oct 15 17:17:53 UTC 2023,21,93317
Sun Oct 15 17:17:54 UTC 2023,21,93317
Sun Oct 15 17:17:55 UTC 2023,21,93317
Sun Oct 15 17:17:55 UTC 2023,21,93329
Sun Oct 15 17:17:57 UTC 2023,21,93321
Sun Oct 15 17:17:58 UTC 2023,21,93321
Sun Oct 15 17:17:58 UTC 2023,21,93321
Sun Oct 15 17:17:59 UTC 2023,21,93321
Sun Oct 15 17:18:00 UTC 2023,21,93321
Sun Oct 15 17:18:00 UTC 2023,21,93321
Sun Oct 15 17:18:01 UTC 2023,21,93321
Sun Oct 15 17:18:02 UTC 2023,21,93321
Sun Oct 15 17:18:03 UTC 2023,21,93321
Sun Oct 15 17:18:03 UTC 2023,21,93321
Sun Oct 15 17:18:04 UTC 2023,21,93321
Sun Oct 15 17:18:05 UTC 2023,21,93321
Sun Oct 15 17:18:05 UTC 2023,21,93321
Sun Oct 15 17:18:06 UTC 2023,21,93321
Sun Oct 15 17:18:07 UTC 2023,21,93321
Sun Oct 15 17:18:08 UTC 2023,21,93321
Sun Oct 15 17:18:08 UTC 2023,21,93452
Sun Oct 15 17:18:09 UTC 2023,21,93452
Sun Oct 15 17:18:10 UTC 2023,21,93452
Sun Oct 15 17:18:11 UTC 2023,21,93452
Sun Oct 15 17:18:11 UTC 2023,21,93452
Sun Oct 15 17:18:12 UTC 2023,21,93452
Sun Oct 15 17:18:13 UTC 2023,21,93452
Sun Oct 15 17:18:13 UTC 2023,21,93452
Sun Oct 15 17:18:14 UTC 2023,21,93452
Sun Oct 15 17:18:15 UTC 2023,21,93452
Sun Oct 15 17:18:16 UTC 2023,21,93452
Sun Oct 15 17:18:16 UTC 2023,21,93452
Sun Oct 15 17:18:17 UTC 2023,21,93452
Sun Oct 15 17:18:18 UTC 2023,21,93400
Sun Oct 15 17:18:18 UTC 2023,21,93396
Sun Oct 15 17:18:19 UTC 2023,21,93396
Sun Oct 15 17:18:20 UTC 2023,21,93396
Sun Oct 15 17:18:21 UTC 2023,21,93396
Sun Oct 15 17:18:21 UTC 2023,21,93396
Sun Oct 15 17:18:22 UTC 2023,21,93396
Sun Oct 15 17:18:23 UTC 2023,21,93396
Sun Oct 15 17:18:24 UTC 2023,21,93394
Sun Oct 15 17:18:24 UTC 2023,21,93394
Sun Oct 15 17:18:25 UTC 2023,21,93394
