repetition_no,start_time,provider,kind,size,execution_duration,end_time
6,14-10-2023 12:48:50 UTC,Messenger,file,1,87,14-10-2023 12:52:18 UTC
6,14-10-2023 12:52:18 UTC,Messenger,video,1,62,14-10-2023 12:55:21 UTC
6,14-10-2023 12:55:21 UTC,Messenger,image,1,65,14-10-2023 12:58:27 UTC
6,14-10-2023 12:58:27 UTC,Messenger,audio,1,61,14-10-2023 13:01:29 UTC
6,14-10-2023 13:01:29 UTC,Messenger,text,1,93,14-10-2023 13:05:02 UTC
