device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
Galaxy-S9-W,com-facebook-orca,0,4033.0,-338.419952241974,1.4159993749860003,1.4180409286278794,0.0013999922288140093
