repetition_no,start_time,provider,kind,size,execution_duration,end_time
0,10-10-2023 18:46:10 UTC,WhatsApp,text,2,86,10-10-2023 18:49:36 UTC
0,10-10-2023 18:49:36 UTC,WhatsApp,audio,2,88,10-10-2023 18:53:05 UTC
0,10-10-2023 18:53:05 UTC,WhatsApp,image,2,88,10-10-2023 18:56:34 UTC
0,10-10-2023 18:56:34 UTC,WhatsApp,file,2,98,10-10-2023 19:00:12 UTC
0,10-10-2023 19:00:12 UTC,WhatsApp,video,2,88,10-10-2023 19:03:41 UTC
