device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
Galaxy-S9-W,org-telegram-messenger,0,3776.0,-391.09746661013355,1.4947025260800002,1.4973615426485036,0.0014767840339198642
