datetime,cpu,mem
Wed Oct 18 20:53:48 UTC 2023,6.6,188148
Wed Oct 18 20:53:49 UTC 2023,6.6,158445
Wed Oct 18 20:53:49 UTC 2023,6.6,155869
Wed Oct 18 20:53:50 UTC 2023,6.6,154951
Wed Oct 18 20:53:51 UTC 2023,6.6,155221
Wed Oct 18 20:53:51 UTC 2023,24,157156
Wed Oct 18 20:53:52 UTC 2023,24,156276
Wed Oct 18 20:53:52 UTC 2023,24,157296
Wed Oct 18 20:53:53 UTC 2023,24,156166
Wed Oct 18 20:53:54 UTC 2023,24,156214
Wed Oct 18 20:53:54 UTC 2023,24,155830
Wed Oct 18 20:53:55 UTC 2023,24,156361
Wed Oct 18 20:53:55 UTC 2023,24,156019
Wed Oct 18 20:53:56 UTC 2023,24,157415
Wed Oct 18 20:53:57 UTC 2023,24,156605
Wed Oct 18 20:53:57 UTC 2023,35,156487
Wed Oct 18 20:53:58 UTC 2023,35,156924
Wed Oct 18 20:53:58 UTC 2023,35,156839
Wed Oct 18 20:53:59 UTC 2023,35,157753
Wed Oct 18 20:54:00 UTC 2023,35,156471
Wed Oct 18 20:54:00 UTC 2023,35,158066
Wed Oct 18 20:54:01 UTC 2023,35,157477
Wed Oct 18 20:54:01 UTC 2023,35,158310
Wed Oct 18 20:54:02 UTC 2023,35,158456
Wed Oct 18 20:54:03 UTC 2023,35,158222
Wed Oct 18 20:54:03 UTC 2023,35,158512
Wed Oct 18 20:54:04 UTC 2023,35,157649
Wed Oct 18 20:54:05 UTC 2023,35,158802
Wed Oct 18 20:54:05 UTC 2023,35,158241
Wed Oct 18 20:54:06 UTC 2023,35,158369
Wed Oct 18 20:54:07 UTC 2023,35,158277
Wed Oct 18 20:54:07 UTC 2023,34,159204
Wed Oct 18 20:54:08 UTC 2023,34,158373
Wed Oct 18 20:54:08 UTC 2023,34,158288
Wed Oct 18 20:54:09 UTC 2023,34,159269
Wed Oct 18 20:54:10 UTC 2023,34,158086
Wed Oct 18 20:54:10 UTC 2023,34,159369
Wed Oct 18 20:54:11 UTC 2023,34,158047
Wed Oct 18 20:54:11 UTC 2023,34,158595
Wed Oct 18 20:54:12 UTC 2023,33,159706
Wed Oct 18 20:54:13 UTC 2023,33,158707
Wed Oct 18 20:54:13 UTC 2023,33,159584
Wed Oct 18 20:54:14 UTC 2023,33,158845
Wed Oct 18 20:54:14 UTC 2023,33,159778
Wed Oct 18 20:54:15 UTC 2023,33,158471
Wed Oct 18 20:54:16 UTC 2023,33,160082
Wed Oct 18 20:54:16 UTC 2023,33,159390
Wed Oct 18 20:54:17 UTC 2023,33,159301
Wed Oct 18 20:54:18 UTC 2023,33,158657
Wed Oct 18 20:54:18 UTC 2023,35,159337
Wed Oct 18 20:54:19 UTC 2023,35,160214
Wed Oct 18 20:54:19 UTC 2023,35,158563
Wed Oct 18 20:54:20 UTC 2023,35,159535
Wed Oct 18 20:54:21 UTC 2023,35,159239
Wed Oct 18 20:54:21 UTC 2023,35,160109
Wed Oct 18 20:54:22 UTC 2023,35,160327
Wed Oct 18 20:54:23 UTC 2023,35,159639
Wed Oct 18 20:54:24 UTC 2023,34,159819
Wed Oct 18 20:54:25 UTC 2023,34,160515
Wed Oct 18 20:54:26 UTC 2023,34,159591
Wed Oct 18 20:54:27 UTC 2023,34,160691
Wed Oct 18 20:54:28 UTC 2023,34,160901
Wed Oct 18 20:54:28 UTC 2023,34,160061
Wed Oct 18 20:54:29 UTC 2023,34,160539
Wed Oct 18 20:54:29 UTC 2023,34,159559
Wed Oct 18 20:54:30 UTC 2023,34,160209
Wed Oct 18 20:54:31 UTC 2023,34,159721
Wed Oct 18 20:54:31 UTC 2023,34,160633
Wed Oct 18 20:54:32 UTC 2023,34,161945
Wed Oct 18 20:54:35 UTC 2023,34,160535
Wed Oct 18 20:54:35 UTC 2023,34,159773
Wed Oct 18 20:54:36 UTC 2023,34,160821
Wed Oct 18 20:54:36 UTC 2023,34,160427
Wed Oct 18 20:54:37 UTC 2023,34,160645
Wed Oct 18 20:54:38 UTC 2023,34,161340
Wed Oct 18 20:54:38 UTC 2023,34,160681
Wed Oct 18 20:54:39 UTC 2023,34,161408
Wed Oct 18 20:54:39 UTC 2023,34,160757
Wed Oct 18 20:54:40 UTC 2023,34,161710
Wed Oct 18 20:54:41 UTC 2023,34,160699
Wed Oct 18 20:54:41 UTC 2023,34,161512
Wed Oct 18 20:54:42 UTC 2023,34,160825
Wed Oct 18 20:54:43 UTC 2023,34,161816
Wed Oct 18 20:54:44 UTC 2023,34,160607
Wed Oct 18 20:54:44 UTC 2023,34,161080
