datetime,cpu,mem
Tue Oct 10 18:46:13 UTC 2023,2,140883
Tue Oct 10 18:46:14 UTC 2023,2,141429
Tue Oct 10 18:46:14 UTC 2023,2,141424
Tue Oct 10 18:46:15 UTC 2023,2,141364
Tue Oct 10 18:46:16 UTC 2023,2,141344
Tue Oct 10 18:46:16 UTC 2023,2,144558
Tue Oct 10 18:46:17 UTC 2023,2,143945
Tue Oct 10 18:46:17 UTC 2023,2,144130
Tue Oct 10 18:46:18 UTC 2023,2,143650
Tue Oct 10 18:46:18 UTC 2023,2,143108
Tue Oct 10 18:46:19 UTC 2023,2,146750
Tue Oct 10 18:46:20 UTC 2023,2,146595
Tue Oct 10 18:46:20 UTC 2023,2,144264
Tue Oct 10 18:46:21 UTC 2023,2,145021
Tue Oct 10 18:46:21 UTC 2023,2,144368
Tue Oct 10 18:46:22 UTC 2023,2,143975
Tue Oct 10 18:46:23 UTC 2023,2,146914
Tue Oct 10 18:46:23 UTC 2023,2,144430
Tue Oct 10 18:46:24 UTC 2023,2,147262
Tue Oct 10 18:46:24 UTC 2023,2,144571
Tue Oct 10 18:46:25 UTC 2023,2,147148
Tue Oct 10 18:46:25 UTC 2023,2,144312
Tue Oct 10 18:46:26 UTC 2023,2,147274
Tue Oct 10 18:46:28 UTC 2023,2,147490
Tue Oct 10 18:46:28 UTC 2023,2,147536
Tue Oct 10 18:46:29 UTC 2023,2,144468
Tue Oct 10 18:46:30 UTC 2023,2,147685
Tue Oct 10 18:46:31 UTC 2023,2,144684
Tue Oct 10 18:46:32 UTC 2023,2,147648
Tue Oct 10 18:46:32 UTC 2023,2,144652
Tue Oct 10 18:46:33 UTC 2023,2,147592
Tue Oct 10 18:46:33 UTC 2023,2,144648
Tue Oct 10 18:46:34 UTC 2023,2,148266
Tue Oct 10 18:46:35 UTC 2023,2,144661
Tue Oct 10 18:46:35 UTC 2023,2,148018
Tue Oct 10 18:46:36 UTC 2023,2,144689
Tue Oct 10 18:46:36 UTC 2023,2,147613
Tue Oct 10 18:46:37 UTC 2023,2,145589
Tue Oct 10 18:46:38 UTC 2023,2,145794
Tue Oct 10 18:46:38 UTC 2023,2,145815
Tue Oct 10 18:46:39 UTC 2023,2,148126
Tue Oct 10 18:46:40 UTC 2023,2,145091
Tue Oct 10 18:46:41 UTC 2023,2,147658
Tue Oct 10 18:46:41 UTC 2023,2,146251
Tue Oct 10 18:46:42 UTC 2023,2,145114
Tue Oct 10 18:46:43 UTC 2023,2,144711
Tue Oct 10 18:46:44 UTC 2023,2,147792
Tue Oct 10 18:46:44 UTC 2023,2,148218
Tue Oct 10 18:46:45 UTC 2023,2,145350
Tue Oct 10 18:46:45 UTC 2023,2,148354
Tue Oct 10 18:46:46 UTC 2023,2,145014
Tue Oct 10 18:46:47 UTC 2023,2,147994
Tue Oct 10 18:46:47 UTC 2023,2,145122
Tue Oct 10 18:46:48 UTC 2023,2,154925
Tue Oct 10 18:46:51 UTC 2023,2,146678
Tue Oct 10 18:46:51 UTC 2023,2,149961
Tue Oct 10 18:46:52 UTC 2023,2,146701
Tue Oct 10 18:46:52 UTC 2023,2,150197
Tue Oct 10 18:46:53 UTC 2023,2,146777
Tue Oct 10 18:46:54 UTC 2023,2,149817
Tue Oct 10 18:46:54 UTC 2023,2,146697
Tue Oct 10 18:46:55 UTC 2023,2,150289
Tue Oct 10 18:46:56 UTC 2023,2,146985
Tue Oct 10 18:46:56 UTC 2023,2,150049
Tue Oct 10 18:46:57 UTC 2023,2,147106
Tue Oct 10 18:46:57 UTC 2023,2,150009
Tue Oct 10 18:46:58 UTC 2023,2,147101
