datetime,cpu,mem
Wed Oct 18 21:14:57 UTC 2023,5.5,98341
Wed Oct 18 21:14:58 UTC 2023,5.5,106454
Wed Oct 18 21:14:59 UTC 2023,5.5,155024
Wed Oct 18 21:14:59 UTC 2023,5.5,157884
Wed Oct 18 21:15:00 UTC 2023,5.5,158759
Wed Oct 18 21:15:01 UTC 2023,5.5,158391
Wed Oct 18 21:15:01 UTC 2023,5.5,158042
Wed Oct 18 21:15:02 UTC 2023,5.5,158240
Wed Oct 18 21:15:03 UTC 2023,5.5,157600
Wed Oct 18 21:15:03 UTC 2023,5.5,158502
Wed Oct 18 21:15:04 UTC 2023,5.5,158200
Wed Oct 18 21:15:05 UTC 2023,5.5,158666
Wed Oct 18 21:15:05 UTC 2023,5.5,158617
Wed Oct 18 21:15:06 UTC 2023,5.5,159557
Wed Oct 18 21:15:07 UTC 2023,5.5,158944
Wed Oct 18 21:15:07 UTC 2023,5.5,158863
Wed Oct 18 21:15:08 UTC 2023,5.5,159542
Wed Oct 18 21:15:08 UTC 2023,5.5,159612
Wed Oct 18 21:15:09 UTC 2023,5.5,162084
Wed Oct 18 21:15:12 UTC 2023,5.5,160956
Wed Oct 18 21:15:12 UTC 2023,5.5,161823
Wed Oct 18 21:15:13 UTC 2023,5.5,160931
Wed Oct 18 21:15:14 UTC 2023,5.5,162045
Wed Oct 18 21:15:14 UTC 2023,5.5,160915
Wed Oct 18 21:15:15 UTC 2023,5.5,161911
Wed Oct 18 21:15:16 UTC 2023,5.5,161956
Wed Oct 18 21:15:16 UTC 2023,5.5,160993
Wed Oct 18 21:15:17 UTC 2023,5.5,161557
Wed Oct 18 21:15:17 UTC 2023,5.5,161610
Wed Oct 18 21:15:18 UTC 2023,5.5,162703
Wed Oct 18 21:15:19 UTC 2023,5.5,162302
Wed Oct 18 21:15:19 UTC 2023,5.5,161536
Wed Oct 18 21:15:20 UTC 2023,5.5,162378
Wed Oct 18 21:15:20 UTC 2023,5.5,163431
Wed Oct 18 21:15:21 UTC 2023,5.5,162536
Wed Oct 18 21:15:22 UTC 2023,5.5,163516
Wed Oct 18 21:15:23 UTC 2023,5.5,163452
Wed Oct 18 21:15:24 UTC 2023,5.5,163979
Wed Oct 18 21:15:25 UTC 2023,5.5,163296
Wed Oct 18 21:15:26 UTC 2023,5.5,163924
Wed Oct 18 21:15:26 UTC 2023,5.5,163430
Wed Oct 18 21:15:27 UTC 2023,5.5,164218
Wed Oct 18 21:15:27 UTC 2023,5.5,163947
Wed Oct 18 21:15:28 UTC 2023,5.5,164570
Wed Oct 18 21:15:29 UTC 2023,5.5,163978
Wed Oct 18 21:15:29 UTC 2023,5.5,165251
Wed Oct 18 21:15:30 UTC 2023,5.5,165498
Wed Oct 18 21:15:31 UTC 2023,5.5,164515
Wed Oct 18 21:15:32 UTC 2023,5.5,165704
Wed Oct 18 21:15:32 UTC 2023,5.5,164313
Wed Oct 18 21:15:33 UTC 2023,5.5,164866
Wed Oct 18 21:15:33 UTC 2023,5.5,165529
Wed Oct 18 21:15:34 UTC 2023,5.5,164430
Wed Oct 18 21:15:35 UTC 2023,5.5,165531
Wed Oct 18 21:15:35 UTC 2023,5.5,165108
Wed Oct 18 21:15:36 UTC 2023,5.5,165089
Wed Oct 18 21:15:37 UTC 2023,5.5,164302
Wed Oct 18 21:15:37 UTC 2023,5.5,166172
Wed Oct 18 21:15:38 UTC 2023,5.5,166312
Wed Oct 18 21:15:38 UTC 2023,5.5,165467
Wed Oct 18 21:15:39 UTC 2023,5.5,166721
Wed Oct 18 21:15:40 UTC 2023,5.5,166006
Wed Oct 18 21:15:41 UTC 2023,5.5,165988
Wed Oct 18 21:15:41 UTC 2023,5.5,166987
Wed Oct 18 21:15:42 UTC 2023,5.5,166017
Wed Oct 18 21:15:42 UTC 2023,5.5,167505
Wed Oct 18 21:15:43 UTC 2023,5.5,166763
Wed Oct 18 21:15:44 UTC 2023,5.5,167704
Wed Oct 18 21:15:44 UTC 2023,5.5,167126
Wed Oct 18 21:15:45 UTC 2023,5.5,167449
Wed Oct 18 21:15:46 UTC 2023,5.5,167970
Wed Oct 18 21:15:46 UTC 2023,5.5,167312
Wed Oct 18 21:15:47 UTC 2023,5.5,168189
Wed Oct 18 21:15:47 UTC 2023,5.5,167544
Wed Oct 18 21:15:48 UTC 2023,5.5,168394
Wed Oct 18 21:15:48 UTC 2023,5.5,167721
Wed Oct 18 21:15:49 UTC 2023,5.5,167677
Wed Oct 18 21:15:50 UTC 2023,5.5,168827
Wed Oct 18 21:15:51 UTC 2023,5.5,168529
Wed Oct 18 21:15:52 UTC 2023,5.5,169243
Wed Oct 18 21:15:52 UTC 2023,5.5,168623
Wed Oct 18 21:15:53 UTC 2023,5.5,168724
Wed Oct 18 21:15:54 UTC 2023,5.5,168817
Wed Oct 18 21:15:54 UTC 2023,5.5,170057
Wed Oct 18 21:15:55 UTC 2023,5.5,170573
Wed Oct 18 21:15:57 UTC 2023,5.5,169468
Wed Oct 18 21:15:57 UTC 2023,5.5,169220
Wed Oct 18 21:15:58 UTC 2023,5.5,170057
Wed Oct 18 21:15:59 UTC 2023,5.5,170287
Wed Oct 18 21:16:00 UTC 2023,5.5,169629
Wed Oct 18 21:16:01 UTC 2023,5.5,171209
Wed Oct 18 21:16:02 UTC 2023,5.5,171227
Wed Oct 18 21:16:03 UTC 2023,5.5,169760
Wed Oct 18 21:16:04 UTC 2023,5.5,171223
Wed Oct 18 21:16:04 UTC 2023,5.5,170923
Wed Oct 18 21:16:05 UTC 2023,5.5,170534
Wed Oct 18 21:16:05 UTC 2023,5.5,171653
Wed Oct 18 21:16:06 UTC 2023,5.5,170790
Wed Oct 18 21:16:07 UTC 2023,5.5,171082
Wed Oct 18 21:16:07 UTC 2023,5.5,170884
Wed Oct 18 21:16:08 UTC 2023,5.5,171834
Wed Oct 18 21:16:08 UTC 2023,5.5,170973
Wed Oct 18 21:16:09 UTC 2023,5.5,170625
Wed Oct 18 21:16:10 UTC 2023,5.5,171219
Wed Oct 18 21:16:10 UTC 2023,5.5,170939
Wed Oct 18 21:16:11 UTC 2023,5.5,171907
Wed Oct 18 21:16:11 UTC 2023,5.5,171174
Wed Oct 18 21:16:12 UTC 2023,5.5,172602
Wed Oct 18 21:16:13 UTC 2023,5.5,172102
Wed Oct 18 21:16:14 UTC 2023,5.5,171223
Wed Oct 18 21:16:14 UTC 2023,5.5,172579
Wed Oct 18 21:16:15 UTC 2023,5.5,171769
Wed Oct 18 21:16:15 UTC 2023,5.5,172785
Wed Oct 18 21:16:16 UTC 2023,5.5,171859
Wed Oct 18 21:16:17 UTC 2023,5.5,173013
Wed Oct 18 21:16:17 UTC 2023,5.5,172375
Wed Oct 18 21:16:18 UTC 2023,5.5,172162
Wed Oct 18 21:16:19 UTC 2023,5.5,173500
Wed Oct 18 21:16:20 UTC 2023,5.5,172230
Wed Oct 18 21:16:20 UTC 2023,5.5,172512
Wed Oct 18 21:16:21 UTC 2023,5.5,172277
Wed Oct 18 21:16:21 UTC 2023,5.5,172115
Wed Oct 18 21:16:22 UTC 2023,5.5,171659
Wed Oct 18 21:16:23 UTC 2023,5.5,172283
Wed Oct 18 21:16:24 UTC 2023,5.5,172467
Wed Oct 18 21:16:25 UTC 2023,5.5,171985
Wed Oct 18 21:16:26 UTC 2023,5.5,172319
Wed Oct 18 21:16:26 UTC 2023,5.5,172433
Wed Oct 18 21:16:27 UTC 2023,5.5,171901
Wed Oct 18 21:16:27 UTC 2023,5.5,172255
Wed Oct 18 21:16:28 UTC 2023,5.5,172155
Wed Oct 18 21:16:29 UTC 2023,5.5,172333
Wed Oct 18 21:16:29 UTC 2023,5.5,172349
Wed Oct 18 21:16:30 UTC 2023,5.5,172341
Wed Oct 18 21:16:30 UTC 2023,5.5,172059
Wed Oct 18 21:16:31 UTC 2023,5.5,171713
Wed Oct 18 21:16:32 UTC 2023,5.5,172281
Wed Oct 18 21:16:32 UTC 2023,5.5,171915
