Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1697317504311,-145507,4096
1697317504415,-145507,4096
1697317504519,-145507,4096
1697317504628,-145507,4096
1697317504738,-145507,4096
1697317504841,-145507,4096
1697317504943,-145507,4096
1697317505045,-145507,4096
1697317505149,-145507,4096
1697317505252,-145507,4096
1697317505354,-145507,4096
1697317505457,-145507,4096
1697317505559,-145507,4096
1697317505661,-145507,4096
1697317505764,-270995,4096
1697317505869,-270995,4096
1697317505972,-270995,4096
1697317506076,-270995,4096
1697317506178,-270995,4096
1697317506290,-270995,4096
1697317506394,-270995,4096
1697317506499,-270995,4096
1697317506606,-270995,4096
1697317506712,-270995,4096
1697317506816,-270995,4096
1697317506918,-270995,4096
1697317507021,-270995,4096
1697317507124,-270995,4096
1697317507226,-335449,4096
1697317507335,-335449,4096
1697317507439,-335449,4096
1697317507544,-335449,4096
1697317507648,-335449,4096
1697317507753,-335449,4096
1697317507857,-335449,4096
1697317507959,-335449,4096
1697317508062,-335449,4096
1697317508165,-335449,4096
1697317508267,-335449,4096
1697317508369,-335449,4096
1697317508472,-335449,4096
1697317508575,-335449,4096
1697317508679,-278808,4096
1697317508781,-278808,4096
1697317508883,-278808,4096
1697317508985,-278808,4096
1697317509089,-278808,4096
1697317509191,-278808,4096
1697317509294,-278808,4096
1697317509398,-278808,4096
1697317509502,-278808,4096
1697317509604,-278808,4096
1697317509710,-278808,4096
1697317509813,-278808,4096
1697317509922,-278808,4096
1697317510024,-278808,4096
1697317510127,-492187,4096
1697317510229,-492187,4096
1697317510332,-492187,4096
1697317510434,-492187,4096
1697317510537,-492187,4096
1697317510644,-492187,4096
1697317510746,-492187,4096
1697317510849,-492187,4096
1697317510951,-492187,4096
1697317511054,-492187,4096
1697317511156,-492187,4096
1697317511259,-492187,4096
1697317511363,-492187,4096
1697317511465,-492187,4096
1697317511567,-492187,4096
1697317511669,-301269,4096
1697317511771,-301269,4096
1697317511874,-301269,4096
1697317511976,-301269,4096
1697317512078,-301269,4096
1697317512181,-301269,4096
1697317512283,-301269,4096
1697317512386,-301269,4096
1697317512492,-301269,4096
1697317512594,-301269,4096
1697317512698,-301269,4096
1697317512800,-301269,4096
1697317512902,-301269,4096
1697317513006,-301269,4096
1697317513108,-360351,4096
1697317513211,-360351,4096
1697317513314,-360351,4096
1697317513416,-360351,4096
1697317513519,-360351,4096
1697317513621,-360351,4096
1697317513726,-360351,4096
1697317513830,-360351,4096
1697317513932,-360351,4096
1697317514035,-360351,4096
1697317514137,-360351,4096
1697317514240,-360351,4096
1697317514342,-360351,4096
1697317514445,-360351,4096
1697317514551,-300781,4096
1697317514653,-300781,4096
1697317514755,-300781,4096
1697317514859,-300781,4096
1697317514962,-300781,4096
1697317515065,-300781,4096
1697317515168,-300781,4096
1697317515270,-300781,4096
1697317515372,-300781,4096
1697317515475,-300781,4096
1697317515577,-300781,4096
1697317515679,-300781,4096
1697317515781,-300781,4096
1697317515884,-300781,4096
1697317515986,-374511,4096
1697317516088,-374511,4096
1697317516191,-374511,4096
1697317516293,-374511,4096
1697317516396,-374511,4096
1697317516500,-374511,4096
1697317516612,-374511,4096
1697317516716,-374511,4096
1697317516819,-374511,4096
1697317516921,-374511,4096
1697317517024,-374511,4096
1697317517127,-374511,4096
1697317517229,-374511,4096
1697317517332,-374511,4096
1697317517436,-374511,4096
1697317517543,-328613,4096
