device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
Galaxy-S9-W,org-telegram-messenger,0,3681.0,-299.46211233081107,1.1050249306184998,1.1036505357725517,0.0011023200354897155
