Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1697382375886,-525878,3728
1697382375997,-525878,3728
1697382376103,-525878,3728
1697382376208,-449706,3728
1697382376313,-449706,3728
1697382376418,-449706,3728
1697382376521,-449706,3728
1697382376626,-449706,3728
1697382376729,-449706,3728
1697382376832,-449706,3728
1697382376941,-449706,3728
1697382377049,-449706,3728
1697382377156,-449706,3728
1697382377267,-449706,3728
1697382377370,-449706,3728
1697382377474,-449706,3728
1697382377591,-449706,3728
1697382377698,-254882,3728
1697382377805,-254882,3728
1697382377911,-254882,3728
1697382378014,-254882,3728
1697382378118,-254882,3728
1697382378221,-254882,3728
1697382378325,-254882,3728
1697382378435,-254882,3728
1697382378545,-254882,3728
1697382378649,-254882,3728
1697382378759,-254882,3728
1697382378864,-254882,3728
1697382378968,-254882,3728
1697382379071,-254882,3728
1697382379178,-309081,3728
1697382379285,-309081,3728
1697382379393,-309081,3728
1697382379497,-309081,3728
1697382379600,-309081,3728
1697382379704,-309081,3728
1697382379811,-309081,3728
1697382379922,-309081,3728
1697382380025,-309081,3728
1697382380134,-309081,3728
1697382380238,-309081,3728
1697382380342,-309081,3728
1697382380446,-309081,3728
1697382380554,-309081,3728
1697382380663,-273925,3728
1697382380769,-273925,3728
1697382380880,-273925,3728
1697382380984,-273925,3728
1697382381090,-273925,3728
1697382381193,-273925,3728
1697382381298,-273925,3728
1697382381413,-273925,3728
1697382381518,-273925,3728
1697382381625,-273925,3728
1697382381734,-273925,3728
1697382381838,-273925,3728
1697382381941,-273925,3728
1697382382044,-273925,3728
1697382382152,-296386,3728
1697382382261,-296386,3728
1697382382368,-296386,3728
1697382382475,-296386,3728
1697382382579,-296386,3728
1697382382682,-296386,3728
1697382382786,-296386,3728
1697382382894,-296386,3728
1697382383001,-296386,3728
1697382383108,-296386,3728
1697382383213,-296386,3728
1697382383322,-296386,3728
1697382383426,-296386,3728
1697382383530,-318359,3728
1697382383635,-318359,3728
1697382383742,-318359,3728
1697382383851,-318359,3728
1697382383955,-318359,3728
