device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
Nokia-6-W,com-facebook-orca,0,4151.0,-294265.6793726631,1223.6073890726836,1223.5941451417498,1.2214968350759243
