Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1697406087778,-477538,3707
1697406087884,-477538,3707
1697406087988,-477538,3707
1697406088093,-477538,3707
1697406088198,-477538,3707
1697406088302,-477538,3707
1697406088406,-477538,3707
1697406088509,-477538,3707
1697406088613,-477538,3707
1697406088717,-477538,3707
1697406088820,-477538,3707
1697406088923,-477538,3707
1697406089027,-477538,3707
1697406089130,-468749,3707
1697406089237,-468749,3707
1697406089341,-468749,3707
1697406089444,-468749,3707
1697406089548,-468749,3707
1697406089651,-468749,3707
1697406089755,-468749,3707
1697406089858,-468749,3707
1697406089962,-468749,3707
1697406090065,-468749,3707
1697406090169,-468749,3707
1697406090272,-468749,3707
1697406090376,-468749,3707
1697406090480,-468749,3707
1697406090583,-409179,3707
1697406090687,-409179,3707
1697406090791,-409179,3707
1697406090894,-409179,3707
1697406090998,-409179,3707
1697406091101,-409179,3707
1697406091205,-409179,3707
1697406091308,-409179,3707
1697406091416,-409179,3707
1697406091519,-409179,3707
1697406091622,-409179,3707
1697406091726,-409179,3707
1697406091829,-409179,3707
1697406091934,-409179,3707
1697406092039,-484374,3707
1697406092144,-484374,3707
1697406092248,-484374,3707
1697406092353,-484374,3707
1697406092462,-484374,3707
1697406092568,-484374,3707
1697406092671,-484374,3707
1697406092777,-484374,3707
1697406092895,-484374,3707
1697406093002,-484374,3707
1697406093110,-484374,3707
1697406093215,-484374,3707
1697406093319,-484374,3707
1697406093423,-484374,3707
1697406093527,-563964,3707
1697406093630,-563964,3707
1697406093734,-563964,3707
1697406093838,-563964,3707
1697406093942,-563964,3707
1697406094046,-563964,3707
1697406094149,-563964,3707
1697406094252,-563964,3707
1697406094355,-563964,3707
1697406094459,-563964,3707
1697406094562,-563964,3707
1697406094665,-563964,3707
1697406094768,-563964,3707
1697406094872,-563964,3707
1697406094975,-415527,3707
1697406095081,-415527,3707
1697406095186,-415527,3707
1697406095290,-415527,3707
1697406095398,-415527,3707
1697406095501,-415527,3707
1697406095604,-415527,3707
1697406095712,-415527,3707
1697406095817,-415527,3707
1697406095924,-415527,3707
1697406096028,-415527,3707
1697406096132,-415527,3707
1697406096241,-415527,3707
1697406096344,-415527,3707
1697406096458,-541991,3707
1697406096562,-541991,3707
1697406096668,-541991,3707
1697406096775,-541991,3707
1697406096878,-541991,3707
1697406096981,-541991,3707
1697406097085,-541991,3707
1697406097196,-541991,3707
1697406097301,-541991,3707
1697406097404,-541991,3707
1697406097509,-541991,3707
1697406097616,-541991,3707
1697406097721,-541991,3707
1697406097826,-541991,3707
1697406097929,-477050,3707
1697406098043,-477050,3707
1697406098147,-477050,3707
1697406098252,-477050,3707
1697406098355,-477050,3707
1697406098459,-477050,3707
1697406098562,-477050,3707
1697406098670,-477050,3707
1697406098774,-477050,3707
1697406098877,-477050,3707
1697406098981,-477050,3707
1697406099085,-477050,3707
1697406099190,-477050,3707
1697406099298,-477050,3707
1697406099404,-462890,3707
1697406099508,-462890,3707
1697406099612,-462890,3707
1697406099719,-462890,3707
1697406099828,-462890,3707
1697406099931,-462890,3707
1697406100037,-462890,3707
1697406100140,-462890,3707
1697406100248,-462890,3707
1697406100352,-462890,3707
1697406100469,-462890,3707
1697406100577,-462890,3707
1697406100687,-462890,3707
1697406100791,-462890,3707
1697406100896,-457519,3707
1697406101006,-457519,3707
1697406101112,-457519,3707
1697406101216,-457519,3707
1697406101323,-457519,3707
1697406101428,-457519,3707
1697406101532,-457519,3707
1697406101636,-457519,3707
1697406101740,-457519,3707
1697406101845,-457519,3707
1697406101950,-457519,3707
1697406102055,-457519,3707
1697406102159,-457519,3707
1697406102263,-457519,3707
1697406102372,-323730,3707
1697406102482,-323730,3707
1697406102586,-323730,3707
1697406102690,-323730,3707
1697406102798,-323730,3707
1697406102903,-323730,3707
1697406103009,-323730,3707
1697406103116,-323730,3707
1697406103220,-323730,3707
1697406103328,-323730,3707
1697406103432,-323730,3707
1697406103541,-323730,3707
1697406103646,-323730,3707
1697406103749,-323730,3707
1697406103852,-582519,3707
1697406103956,-582519,3707
1697406104062,-582519,3707
1697406104176,-582519,3707
1697406104280,-582519,3707
1697406104385,-582519,3707
1697406104491,-582519,3707
1697406104596,-582519,3707
1697406104703,-582519,3707
1697406104808,-582519,3707
1697406104920,-582519,3707
1697406105027,-582519,3707
1697406105131,-582519,3707
1697406105235,-582519,3707
1697406105339,-437988,3707
1697406105445,-437988,3707
1697406105552,-437988,3707
1697406105661,-437988,3707
1697406105778,-437988,3707
1697406105888,-437988,3707
1697406106008,-437988,3707
1697406106111,-437988,3707
1697406106216,-437988,3707
1697406106319,-437988,3707
1697406106422,-437988,3707
1697406106525,-437988,3707
1697406106628,-437988,3707
1697406106733,-405761,3707
1697406106840,-405761,3707
1697406106946,-405761,3707
1697406107054,-405761,3707
1697406107160,-405761,3707
1697406107270,-405761,3707
1697406107373,-405761,3707
1697406107482,-405761,3707
1697406107585,-405761,3707
1697406107689,-405761,3707
1697406107792,-405761,3707
1697406107896,-405761,3707
1697406108002,-405761,3707
1697406108106,-405761,3707
1697406108211,-531249,3707
1697406108315,-531249,3707
1697406108419,-531249,3707
1697406108523,-531249,3707
1697406108627,-531249,3707
1697406108733,-531249,3707
1697406108841,-531249,3707
1697406108949,-531249,3707
1697406109057,-531249,3707
1697406109160,-531249,3707
1697406109264,-531249,3707
1697406109367,-531249,3707
1697406109471,-531249,3707
1697406109586,-531249,3707
1697406109693,-522460,3707
1697406109799,-522460,3707
1697406109902,-522460,3707
1697406110011,-522460,3707
1697406110116,-522460,3707
1697406110219,-522460,3707
1697406110326,-522460,3707
1697406110429,-522460,3707
1697406110533,-522460,3707
1697406110639,-522460,3707
1697406110745,-522460,3707
1697406110849,-522460,3707
1697406110954,-522460,3707
1697406111058,-522460,3707
1697406111161,-411132,3707
1697406111267,-411132,3707
1697406111371,-411132,3707
1697406111477,-411132,3707
1697406111581,-411132,3707
1697406111684,-411132,3707
1697406111787,-411132,3707
1697406111891,-411132,3707
1697406111997,-411132,3707
1697406112101,-411132,3707
1697406112206,-411132,3707
1697406112310,-411132,3707
1697406112418,-411132,3707
1697406112522,-411132,3707
1697406112628,-505370,3707
1697406112734,-505370,3707
1697406112841,-505370,3707
1697406112947,-505370,3707
1697406113054,-505370,3707
1697406113157,-505370,3707
1697406113260,-505370,3707
1697406113363,-505370,3707
1697406113467,-505370,3707
1697406113574,-505370,3707
1697406113684,-505370,3707
1697406113789,-505370,3707
1697406113893,-505370,3707
1697406113999,-505370,3707
1697406114102,-534667,3707
1697406114207,-534667,3707
1697406114313,-534667,3707
1697406114419,-534667,3707
1697406114525,-534667,3707
1697406114629,-534667,3707
1697406114732,-534667,3707
1697406114835,-534667,3707
1697406114939,-534667,3707
1697406115043,-534667,3707
1697406115147,-534667,3707
1697406115251,-534667,3707
1697406115362,-534667,3707
1697406115466,-534667,3707
1697406115572,-549316,3707
1697406115677,-549316,3707
1697406115781,-549316,3707
1697406115887,-549316,3707
1697406115993,-549316,3707
1697406116097,-549316,3707
1697406116200,-549316,3707
1697406116316,-549316,3707
1697406116424,-549316,3707
1697406116528,-549316,3707
1697406116632,-549316,3707
1697406116747,-549316,3707
1697406116850,-549316,3707
1697406116954,-549316,3707
1697406117057,-354492,3707
1697406117161,-354492,3707
1697406117265,-354492,3707
1697406117368,-354492,3707
1697406117472,-354492,3707
1697406117575,-354492,3707
1697406117685,-354492,3707
1697406117788,-354492,3707
1697406117891,-354492,3707
1697406117995,-354492,3707
1697406118099,-354492,3707
1697406118203,-354492,3707
1697406118309,-354492,3707
1697406118415,-354492,3707
1697406118522,-533691,3707
1697406118626,-533691,3707
1697406118730,-533691,3707
1697406118834,-533691,3707
1697406118940,-533691,3707
1697406119044,-533691,3707
1697406119149,-533691,3707
1697406119254,-533691,3707
1697406119357,-533691,3707
1697406119461,-533691,3707
1697406119564,-533691,3707
1697406119668,-533691,3707
1697406119779,-533691,3707
1697406119883,-533691,3707
1697406119986,-353027,3707
