device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
Nokia-6-W,com-facebook-orca,0,4011.0,-281937.5394436371,1132.3603518293432,1132.6133372997922,1.1308514707084285
