repetition_no,start_time,provider,kind,size,execution_duration,end_time
0,19-10-2023 10:55:11 UTC,WhatsApp,file,1,77,19-10-2023 10:58:29 UTC
0,19-10-2023 10:58:29 UTC,WhatsApp,image,1,73,19-10-2023 11:01:43 UTC
0,19-10-2023 11:01:43 UTC,WhatsApp,text,1,67,19-10-2023 11:04:51 UTC
0,19-10-2023 11:04:51 UTC,WhatsApp,video,1,70,19-10-2023 11:08:02 UTC
0,19-10-2023 11:08:02 UTC,WhatsApp,audio,1,73,19-10-2023 11:11:15 UTC
