datetime,cpu,mem
Tue Oct 10 18:08:46 UTC 2023,16,150763
Tue Oct 10 18:08:46 UTC 2023,5.1,150533
Tue Oct 10 18:08:47 UTC 2023,5.1,150533
Tue Oct 10 18:08:47 UTC 2023,5.1,150529
Tue Oct 10 18:08:48 UTC 2023,5.1,150525
Tue Oct 10 18:08:49 UTC 2023,5.1,150509
Tue Oct 10 18:08:49 UTC 2023,5.1,150513
Tue Oct 10 18:08:50 UTC 2023,5.1,150513
Tue Oct 10 18:08:50 UTC 2023,5.1,153150
Tue Oct 10 18:08:51 UTC 2023,5.1,153730
Tue Oct 10 18:08:52 UTC 2023,17,150824
Tue Oct 10 18:08:52 UTC 2023,17,153346
Tue Oct 10 18:08:53 UTC 2023,17,150678
Tue Oct 10 18:08:53 UTC 2023,17,153370
Tue Oct 10 18:08:54 UTC 2023,17,150785
Tue Oct 10 18:08:55 UTC 2023,17,150341
Tue Oct 10 18:08:55 UTC 2023,17,150359
Tue Oct 10 18:08:56 UTC 2023,17,150349
Tue Oct 10 18:08:56 UTC 2023,17,153294
Tue Oct 10 18:08:57 UTC 2023,17,150530
Tue Oct 10 18:08:57 UTC 2023,17,153330
Tue Oct 10 18:08:58 UTC 2023,25,150650
Tue Oct 10 18:08:58 UTC 2023,25,153402
Tue Oct 10 18:08:59 UTC 2023,25,153406
Tue Oct 10 18:09:00 UTC 2023,25,150922
Tue Oct 10 18:09:00 UTC 2023,25,150581
Tue Oct 10 18:09:01 UTC 2023,25,153350
Tue Oct 10 18:09:01 UTC 2023,25,150666
Tue Oct 10 18:09:02 UTC 2023,25,152017
Tue Oct 10 18:09:02 UTC 2023,25,151399
Tue Oct 10 18:09:03 UTC 2023,25,152007
Tue Oct 10 18:09:03 UTC 2023,25,151041
Tue Oct 10 18:09:04 UTC 2023,25,153414
Tue Oct 10 18:09:05 UTC 2023,25,150618
Tue Oct 10 18:09:06 UTC 2023,25,153370
Tue Oct 10 18:09:06 UTC 2023,25,153323
Tue Oct 10 18:09:07 UTC 2023,25,150883
Tue Oct 10 18:09:08 UTC 2023,25,153726
Tue Oct 10 18:09:08 UTC 2023,25,150981
Tue Oct 10 18:09:09 UTC 2023,25,153387
Tue Oct 10 18:09:10 UTC 2023,24,153979
