datetime,cpu,mem
Thu Oct 12 14:01:26 UTC 2023,15,261461
Thu Oct 12 14:01:26 UTC 2023,15,234371
Thu Oct 12 14:01:27 UTC 2023,15,229575
Thu Oct 12 14:01:27 UTC 2023,15,229695
Thu Oct 12 14:01:28 UTC 2023,15,229479
Thu Oct 12 14:01:28 UTC 2023,15,229671
Thu Oct 12 14:01:29 UTC 2023,15,228929
Thu Oct 12 14:01:29 UTC 2023,15,229710
Thu Oct 12 14:01:30 UTC 2023,15,235500
Thu Oct 12 14:01:31 UTC 2023,15,236558
Thu Oct 12 14:01:32 UTC 2023,15,236714
Thu Oct 12 14:01:32 UTC 2023,15,237003
Thu Oct 12 14:01:33 UTC 2023,15,235549
Thu Oct 12 14:01:34 UTC 2023,15,235593
Thu Oct 12 14:01:35 UTC 2023,15,237049
Thu Oct 12 14:01:35 UTC 2023,15,236042
Thu Oct 12 14:01:36 UTC 2023,15,235348
Thu Oct 12 14:01:36 UTC 2023,15,236166
Thu Oct 12 14:01:37 UTC 2023,15,236642
Thu Oct 12 14:01:38 UTC 2023,15,238068
Thu Oct 12 14:01:39 UTC 2023,15,238456
Thu Oct 12 14:01:39 UTC 2023,15,236408
Thu Oct 12 14:01:40 UTC 2023,15,238508
Thu Oct 12 14:01:41 UTC 2023,15,237316
Thu Oct 12 14:01:41 UTC 2023,15,238708
Thu Oct 12 14:01:42 UTC 2023,15,237006
Thu Oct 12 14:01:42 UTC 2023,15,236484
Thu Oct 12 14:01:43 UTC 2023,15,238906
Thu Oct 12 14:01:44 UTC 2023,15,237574
Thu Oct 12 14:01:44 UTC 2023,15,238673
Thu Oct 12 14:01:45 UTC 2023,15,236677
Thu Oct 12 14:01:46 UTC 2023,15,237583
Thu Oct 12 14:01:46 UTC 2023,15,239333
Thu Oct 12 14:01:47 UTC 2023,15,237741
Thu Oct 12 14:01:47 UTC 2023,15,237304
Thu Oct 12 14:01:48 UTC 2023,15,239529
Thu Oct 12 14:01:49 UTC 2023,15,240004
Thu Oct 12 14:01:50 UTC 2023,15,238467
Thu Oct 12 14:01:51 UTC 2023,15,237724
Thu Oct 12 14:01:51 UTC 2023,15,239294
Thu Oct 12 14:01:52 UTC 2023,15,238115
Thu Oct 12 14:01:53 UTC 2023,15,239835
Thu Oct 12 14:01:53 UTC 2023,15,239821
Thu Oct 12 14:01:54 UTC 2023,15,241130
Thu Oct 12 14:01:55 UTC 2023,15,239726
Thu Oct 12 14:01:56 UTC 2023,15,240361
Thu Oct 12 14:01:57 UTC 2023,15,240430
Thu Oct 12 14:01:58 UTC 2023,15,238672
Thu Oct 12 14:01:58 UTC 2023,15,240110
Thu Oct 12 14:01:59 UTC 2023,15,239370
Thu Oct 12 14:02:00 UTC 2023,15,238438
Thu Oct 12 14:02:00 UTC 2023,15,240558
Thu Oct 12 14:02:01 UTC 2023,15,238410
Thu Oct 12 14:02:02 UTC 2023,15,241019
Thu Oct 12 14:02:02 UTC 2023,15,239269
Thu Oct 12 14:02:03 UTC 2023,15,238577
Thu Oct 12 14:02:04 UTC 2023,15,241570
Thu Oct 12 14:02:04 UTC 2023,15,239484
Thu Oct 12 14:02:05 UTC 2023,15,238818
Thu Oct 12 14:02:06 UTC 2023,15,239128
Thu Oct 12 14:02:07 UTC 2023,15,240730
Thu Oct 12 14:02:07 UTC 2023,15,238782
Thu Oct 12 14:02:08 UTC 2023,15,240376
Thu Oct 12 14:02:08 UTC 2023,15,240988
Thu Oct 12 14:02:09 UTC 2023,15,238844
Thu Oct 12 14:02:10 UTC 2023,15,240774
Thu Oct 12 14:02:10 UTC 2023,15,239501
Thu Oct 12 14:02:11 UTC 2023,15,241115
Thu Oct 12 14:02:11 UTC 2023,15,239591
Thu Oct 12 14:02:12 UTC 2023,15,241211
Thu Oct 12 14:02:13 UTC 2023,15,239937
Thu Oct 12 14:02:13 UTC 2023,15,238975
Thu Oct 12 14:02:14 UTC 2023,15,241399
Thu Oct 12 14:02:15 UTC 2023,15,241385
Thu Oct 12 14:02:15 UTC 2023,15,239369
Thu Oct 12 14:02:16 UTC 2023,15,240651
Thu Oct 12 14:02:17 UTC 2023,15,238911
Thu Oct 12 14:02:17 UTC 2023,15,241139
Thu Oct 12 14:02:18 UTC 2023,15,241437
Thu Oct 12 14:02:19 UTC 2023,15,238623
Thu Oct 12 14:02:19 UTC 2023,15,241093
Thu Oct 12 14:02:20 UTC 2023,15,238861
Thu Oct 12 14:02:20 UTC 2023,15,241007
Thu Oct 12 14:02:21 UTC 2023,15,239169
Thu Oct 12 14:02:22 UTC 2023,15,240195
Thu Oct 12 14:02:22 UTC 2023,15,241161
Thu Oct 12 14:02:23 UTC 2023,15,238799
Thu Oct 12 14:02:23 UTC 2023,15,240987
Thu Oct 12 14:02:24 UTC 2023,15,239653
Thu Oct 12 14:02:25 UTC 2023,15,240579
Thu Oct 12 14:02:25 UTC 2023,15,239041
Thu Oct 12 14:02:26 UTC 2023,15,240375
Thu Oct 12 14:02:27 UTC 2023,15,238043
Thu Oct 12 14:02:27 UTC 2023,15,240529
Thu Oct 12 14:02:28 UTC 2023,15,238535
Thu Oct 12 14:02:28 UTC 2023,15,239157
Thu Oct 12 14:02:29 UTC 2023,15,238795
Thu Oct 12 14:02:29 UTC 2023,15,239697
Thu Oct 12 14:02:30 UTC 2023,15,238855
Thu Oct 12 14:02:31 UTC 2023,15,241019
Thu Oct 12 14:02:32 UTC 2023,15,239285
Thu Oct 12 14:02:32 UTC 2023,15,240127
Thu Oct 12 14:02:33 UTC 2023,15,239197
Thu Oct 12 14:02:33 UTC 2023,15,240711
Thu Oct 12 14:02:34 UTC 2023,15,238921
Thu Oct 12 14:02:35 UTC 2023,15,238487
Thu Oct 12 14:02:35 UTC 2023,15,241049
Thu Oct 12 14:02:36 UTC 2023,15,238175
Thu Oct 12 14:02:37 UTC 2023,15,240739
Thu Oct 12 14:02:37 UTC 2023,15,241047
Thu Oct 12 14:02:38 UTC 2023,15,238243
Thu Oct 12 14:02:39 UTC 2023,15,240323
Thu Oct 12 14:02:39 UTC 2023,15,238679
Thu Oct 12 14:02:40 UTC 2023,15,240763
Thu Oct 12 14:02:40 UTC 2023,15,238455
Thu Oct 12 14:02:41 UTC 2023,15,241115
Thu Oct 12 14:02:42 UTC 2023,15,238739
Thu Oct 12 14:02:42 UTC 2023,15,240867
Thu Oct 12 14:02:43 UTC 2023,15,238927
Thu Oct 12 14:02:43 UTC 2023,15,240329
Thu Oct 12 14:02:44 UTC 2023,15,239549
Thu Oct 12 14:02:45 UTC 2023,15,238345
Thu Oct 12 14:02:45 UTC 2023,15,240301
Thu Oct 12 14:02:46 UTC 2023,15,238695
Thu Oct 12 14:02:47 UTC 2023,15,240221
Thu Oct 12 14:02:47 UTC 2023,15,238861
Thu Oct 12 14:02:48 UTC 2023,15,237905
Thu Oct 12 14:02:48 UTC 2023,15,238543
Thu Oct 12 14:02:49 UTC 2023,15,239099
Thu Oct 12 14:02:50 UTC 2023,15,240557
Thu Oct 12 14:02:50 UTC 2023,15,238205
Thu Oct 12 14:02:51 UTC 2023,15,238133
Thu Oct 12 14:02:51 UTC 2023,15,238129
Thu Oct 12 14:02:52 UTC 2023,15,238205
Thu Oct 12 14:02:53 UTC 2023,15,238113
Thu Oct 12 14:02:53 UTC 2023,15,238097
Thu Oct 12 14:02:54 UTC 2023,15,238109
Thu Oct 12 14:02:54 UTC 2023,15,238557
Thu Oct 12 14:02:55 UTC 2023,15,238377
Thu Oct 12 14:02:56 UTC 2023,15,238345
Thu Oct 12 14:02:57 UTC 2023,15,238313
Thu Oct 12 14:02:58 UTC 2023,15,238297
Thu Oct 12 14:02:59 UTC 2023,15,238305
Thu Oct 12 14:03:00 UTC 2023,15,238301
Thu Oct 12 14:03:00 UTC 2023,15,238305
Thu Oct 12 14:03:01 UTC 2023,15,238317
Thu Oct 12 14:03:01 UTC 2023,15,238269
Thu Oct 12 14:03:02 UTC 2023,15,238197
Thu Oct 12 14:03:03 UTC 2023,15,238113
Thu Oct 12 14:03:03 UTC 2023,15,238065
Thu Oct 12 14:03:04 UTC 2023,15,238021
Thu Oct 12 14:03:04 UTC 2023,15,237865
Thu Oct 12 14:03:05 UTC 2023,15,237693
Thu Oct 12 14:03:06 UTC 2023,15,237665
Thu Oct 12 14:03:06 UTC 2023,15,237649
Thu Oct 12 14:03:07 UTC 2023,15,237653
Thu Oct 12 14:03:07 UTC 2023,15,237721
Thu Oct 12 14:03:08 UTC 2023,15,237987
Thu Oct 12 14:03:09 UTC 2023,15,237983
Thu Oct 12 14:03:09 UTC 2023,15,237995
Thu Oct 12 14:03:10 UTC 2023,15,237991
Thu Oct 12 14:03:10 UTC 2023,15,237995
Thu Oct 12 14:03:11 UTC 2023,15,237983
Thu Oct 12 14:03:12 UTC 2023,15,237983
Thu Oct 12 14:03:12 UTC 2023,15,237991
Thu Oct 12 14:03:15 UTC 2023,15,237979
Thu Oct 12 14:03:15 UTC 2023,15,237991
Thu Oct 12 14:03:16 UTC 2023,15,237983
Thu Oct 12 14:03:17 UTC 2023,15,237983
Thu Oct 12 14:03:17 UTC 2023,15,237979
Thu Oct 12 14:03:18 UTC 2023,15,237979
Thu Oct 12 14:03:18 UTC 2023,15,237979
Thu Oct 12 14:03:19 UTC 2023,15,237975
Thu Oct 12 14:03:20 UTC 2023,15,237979
Thu Oct 12 14:03:20 UTC 2023,15,237979
Thu Oct 12 14:03:21 UTC 2023,15,237991
Thu Oct 12 14:03:21 UTC 2023,15,237987
Thu Oct 12 14:03:22 UTC 2023,15,237979
Thu Oct 12 14:03:22 UTC 2023,15,237979
Thu Oct 12 14:03:23 UTC 2023,15,237983
Thu Oct 12 14:03:24 UTC 2023,15,237979
Thu Oct 12 14:03:24 UTC 2023,15,238403
Thu Oct 12 14:03:25 UTC 2023,15,238034
Thu Oct 12 14:03:26 UTC 2023,15,238054
Thu Oct 12 14:03:26 UTC 2023,15,238038
Thu Oct 12 14:03:27 UTC 2023,15,238026
Thu Oct 12 14:03:27 UTC 2023,15,238030
Thu Oct 12 14:03:28 UTC 2023,15,238030
Thu Oct 12 14:03:29 UTC 2023,15,238026
Thu Oct 12 14:03:29 UTC 2023,15,238030
Thu Oct 12 14:03:30 UTC 2023,15,238026
Thu Oct 12 14:03:31 UTC 2023,15,238038
Thu Oct 12 14:03:31 UTC 2023,15,238026
Thu Oct 12 14:03:32 UTC 2023,15,238030
Thu Oct 12 14:03:32 UTC 2023,15,238026
Thu Oct 12 14:03:33 UTC 2023,15,238030
Thu Oct 12 14:03:34 UTC 2023,15,238034
Thu Oct 12 14:03:34 UTC 2023,15,238030
Thu Oct 12 14:03:35 UTC 2023,15,238034
Thu Oct 12 14:03:36 UTC 2023,15,238034
Thu Oct 12 14:03:37 UTC 2023,15,238030
Thu Oct 12 14:03:37 UTC 2023,15,238034
Thu Oct 12 14:03:38 UTC 2023,15,238026
Thu Oct 12 14:03:38 UTC 2023,15,238026
Thu Oct 12 14:03:39 UTC 2023,15,238034
Thu Oct 12 14:03:40 UTC 2023,15,238030
Thu Oct 12 14:03:40 UTC 2023,15,238030
Thu Oct 12 14:03:41 UTC 2023,15,238042
Thu Oct 12 14:03:41 UTC 2023,15,238026
Thu Oct 12 14:03:42 UTC 2023,15,238030
Thu Oct 12 14:03:43 UTC 2023,15,238030
Thu Oct 12 14:03:43 UTC 2023,15,238030
Thu Oct 12 14:03:44 UTC 2023,15,238030
Thu Oct 12 14:03:44 UTC 2023,15,238030
Thu Oct 12 14:03:45 UTC 2023,15,238030
Thu Oct 12 14:03:46 UTC 2023,15,238038
Thu Oct 12 14:03:46 UTC 2023,15,238034
Thu Oct 12 14:03:47 UTC 2023,15,238018
Thu Oct 12 14:03:47 UTC 2023,15,238030
Thu Oct 12 14:03:48 UTC 2023,15,238026
Thu Oct 12 14:03:49 UTC 2023,15,238030
Thu Oct 12 14:03:49 UTC 2023,15,238030
Thu Oct 12 14:03:50 UTC 2023,15,238094
Thu Oct 12 14:03:50 UTC 2023,15,238098
Thu Oct 12 14:03:51 UTC 2023,15,238090
Thu Oct 12 14:03:52 UTC 2023,15,238086
Thu Oct 12 14:03:52 UTC 2023,15,238082
Thu Oct 12 14:03:53 UTC 2023,15,238086
Thu Oct 12 14:03:53 UTC 2023,15,238086
Thu Oct 12 14:03:54 UTC 2023,15,236958
Thu Oct 12 14:03:55 UTC 2023,15,236846
Thu Oct 12 14:03:56 UTC 2023,15,236830
Thu Oct 12 14:03:57 UTC 2023,15,236790
Thu Oct 12 14:03:58 UTC 2023,15,236782
Thu Oct 12 14:03:58 UTC 2023,15,236786
Thu Oct 12 14:03:59 UTC 2023,15,236786
Thu Oct 12 14:04:00 UTC 2023,15,236790
Thu Oct 12 14:04:00 UTC 2023,15,236786
Thu Oct 12 14:04:01 UTC 2023,15,236798
Thu Oct 12 14:04:01 UTC 2023,15,236786
Thu Oct 12 14:04:02 UTC 2023,15,236786
Thu Oct 12 14:04:03 UTC 2023,15,236794
Thu Oct 12 14:04:03 UTC 2023,15,236786
Thu Oct 12 14:04:04 UTC 2023,15,236786
Thu Oct 12 14:04:04 UTC 2023,15,236790
Thu Oct 12 14:04:05 UTC 2023,15,236786
Thu Oct 12 14:04:06 UTC 2023,15,236798
Thu Oct 12 14:04:06 UTC 2023,15,236786
Thu Oct 12 14:04:07 UTC 2023,15,236786
Thu Oct 12 14:04:08 UTC 2023,15,236786
Thu Oct 12 14:04:08 UTC 2023,15,236794
Thu Oct 12 14:04:09 UTC 2023,15,236786
Thu Oct 12 14:04:09 UTC 2023,15,236819
Thu Oct 12 14:04:10 UTC 2023,15,236815
Thu Oct 12 14:04:11 UTC 2023,15,236827
Thu Oct 12 14:04:11 UTC 2023,15,236819
Thu Oct 12 14:04:12 UTC 2023,15,236815
Thu Oct 12 14:04:12 UTC 2023,15,236819
Thu Oct 12 14:04:13 UTC 2023,15,236815
