repetition_no,start_time,provider,kind,size,execution_duration,end_time
5,16-10-2023 08:27:45 UTC,WhatsApp,file,2,92,16-10-2023 08:31:17 UTC
5,16-10-2023 08:31:17 UTC,WhatsApp,audio,2,91,16-10-2023 08:34:49 UTC
5,16-10-2023 08:34:49 UTC,WhatsApp,video,2,92,16-10-2023 08:38:22 UTC
5,16-10-2023 08:38:22 UTC,WhatsApp,text,2,88,16-10-2023 08:41:50 UTC
5,16-10-2023 08:41:50 UTC,WhatsApp,image,2,89,16-10-2023 08:45:20 UTC
