device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
Galaxy-S9-W,com-facebook-orca,0,4225.0,-415.9183624610965,1.8041416979624998,1.7607326892042194,0.0017572550813981325
