repetition_no,start_time,provider,kind,size,execution_duration,end_time
3,15-10-2023 12:46:23 UTC,Telegram,file,2,84,15-10-2023 12:49:47 UTC
3,15-10-2023 12:49:47 UTC,Telegram,text,2,84,15-10-2023 12:53:11 UTC
3,15-10-2023 12:53:11 UTC,Telegram,video,2,83,15-10-2023 12:56:35 UTC
3,15-10-2023 12:56:35 UTC,Telegram,image,2,86,15-10-2023 13:00:02 UTC
3,15-10-2023 13:00:02 UTC,Telegram,audio,2,99,15-10-2023 13:03:42 UTC
