Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1697160394336,-176,4012
1697160394454,-176,4012
1697160394567,-176,4012
1697160394671,-176,4012
1697160394775,-176,4012
1697160394879,-176,4012
1697160394990,-176,4012
1697160395101,-176,4012
1697160395209,-176,4012
1697160395319,-176,4012
1697160395423,-176,4012
1697160395529,-176,4012
1697160395636,-176,4012
1697160395743,-176,4012
1697160395849,-176,4012
1697160395955,-176,4012
1697160396060,-176,4012
1697160396164,-176,4012
1697160396268,-176,4012
1697160396373,-176,4012
1697160396480,-176,4012
1697160396591,-176,4012
1697160396702,-176,4012
1697160396814,-176,4012
1697160396927,-176,4012
1697160397031,-176,4012
1697160397137,-176,4012
1697160397248,-176,4012
1697160397359,-176,4012
1697160397471,-176,4012
1697160397576,-176,4012
1697160397681,-176,4012
1697160397788,-176,4012
1697160397898,-176,4012
1697160398004,-176,4012
1697160398111,-176,4012
1697160398216,-176,4012
1697160398322,-176,4012
1697160398428,-176,4012
1697160398541,-176,4012
1697160398653,-176,4012
1697160398762,-176,4012
1697160398867,-176,4012
1697160398977,-176,4012
1697160399089,-176,4012
1697160399194,-176,4012
1697160399298,-176,4012
1697160399405,-176,4012
1697160399515,-176,4012
1697160399623,-176,4012
1697160399729,-176,4012
1697160399832,-176,4012
1697160399936,-176,4012
1697160400043,-176,4012
1697160400154,-176,4012
1697160400268,-176,4012
1697160400378,-176,4012
1697160400484,-176,4012
1697160400590,-176,4012
1697160400697,-176,4012
1697160400810,-176,4012
1697160400917,-176,4012
1697160401027,-176,4012
1697160401130,-176,4012
1697160401238,-176,4012
1697160401345,-176,4012
1697160401459,-176,4012
1697160401571,-176,4012
1697160401681,-176,4012
1697160401788,-176,4012
1697160401892,-176,4012
1697160402003,-176,4012
1697160402115,-176,4012
1697160402224,-176,4012
1697160402329,-176,4012
1697160402432,-176,4012
1697160402537,-176,4012
1697160402644,-176,4012
1697160402760,-176,4012
1697160402872,-176,4012
1697160402982,-176,4012
1697160403086,-176,4012
1697160403192,-176,4012
1697160403303,-176,4012
1697160403410,-176,4012
1697160403516,-176,4012
1697160403625,-176,4012
1697160403732,-176,4012
1697160403837,-176,4012
1697160403948,-176,4012
1697160404065,-176,4012
1697160404180,-176,4012
1697160404286,-176,4012
1697160404392,-176,4012
1697160404497,-176,4012
1697160404605,-176,4012
1697160404713,-176,4012
1697160404820,-176,4012
1697160404923,-176,4012
1697160405028,-176,4012
1697160405140,-176,4012
1697160405246,-176,4012
1697160405354,-176,4012
1697160405459,-176,4012
1697160405567,-176,4012
1697160405671,-176,4012
1697160405777,-176,4012
1697160405886,-176,4012
1697160405997,-176,4012
1697160406103,-176,4012
1697160406207,-176,4012
1697160406312,-176,4012
1697160406418,-176,4012
1697160406529,-176,4012
