datetime,cpu,mem
Sun Oct 15 21:59:56 UTC 2023,2.6,87340
Sun Oct 15 21:59:57 UTC 2023,2.6,84106
Sun Oct 15 21:59:58 UTC 2023,2.6,85691
Sun Oct 15 21:59:59 UTC 2023,2.6,87489
Sun Oct 15 21:59:59 UTC 2023,2.6,89647
Sun Oct 15 22:00:00 UTC 2023,2.6,90074
Sun Oct 15 22:00:01 UTC 2023,2.6,94437
Sun Oct 15 22:00:02 UTC 2023,2.6,95382
Sun Oct 15 22:00:03 UTC 2023,2.6,94448
Sun Oct 15 22:00:04 UTC 2023,2.6,91539
Sun Oct 15 22:00:04 UTC 2023,2.6,95786
Sun Oct 15 22:00:05 UTC 2023,2.6,96089
Sun Oct 15 22:00:06 UTC 2023,2.6,90113
Sun Oct 15 22:00:07 UTC 2023,2.6,91374
Sun Oct 15 22:00:08 UTC 2023,2.6,98081
Sun Oct 15 22:00:09 UTC 2023,2.6,90342
Sun Oct 15 22:00:09 UTC 2023,2.6,88922
Sun Oct 15 22:00:10 UTC 2023,2.6,92255
Sun Oct 15 22:00:11 UTC 2023,2.6,90735
Sun Oct 15 22:00:12 UTC 2023,2.6,91456
Sun Oct 15 22:00:13 UTC 2023,2.6,91961
Sun Oct 15 22:00:14 UTC 2023,2.6,92823
Sun Oct 15 22:00:14 UTC 2023,2.6,92430
Sun Oct 15 22:00:15 UTC 2023,2.6,87890
Sun Oct 15 22:00:17 UTC 2023,2.6,96545
Sun Oct 15 22:00:18 UTC 2023,2.6,91705
Sun Oct 15 22:00:19 UTC 2023,2.6,92819
Sun Oct 15 22:00:20 UTC 2023,2.6,92198
Sun Oct 15 22:00:20 UTC 2023,2.6,93726
Sun Oct 15 22:00:21 UTC 2023,17,94470
Sun Oct 15 22:00:23 UTC 2023,17,89431
Sun Oct 15 22:00:23 UTC 2023,17,89211
Sun Oct 15 22:00:24 UTC 2023,17,93315
Sun Oct 15 22:00:25 UTC 2023,17,93075
Sun Oct 15 22:00:26 UTC 2023,17,90881
Sun Oct 15 22:00:27 UTC 2023,17,95727
Sun Oct 15 22:00:28 UTC 2023,17,90203
Sun Oct 15 22:00:29 UTC 2023,17,92487
Sun Oct 15 22:00:30 UTC 2023,17,93575
Sun Oct 15 22:00:31 UTC 2023,17,93495
Sun Oct 15 22:00:31 UTC 2023,17,91553
Sun Oct 15 22:00:32 UTC 2023,17,90375
Sun Oct 15 22:00:33 UTC 2023,17,92992
Sun Oct 15 22:00:34 UTC 2023,17,94628
Sun Oct 15 22:00:35 UTC 2023,17,91423
Sun Oct 15 22:00:35 UTC 2023,17,89507
Sun Oct 15 22:00:36 UTC 2023,17,88531
Sun Oct 15 22:00:37 UTC 2023,17,92700
Sun Oct 15 22:00:38 UTC 2023,17,91467
Sun Oct 15 22:00:39 UTC 2023,17,94892
Sun Oct 15 22:00:40 UTC 2023,17,90524
Sun Oct 15 22:00:40 UTC 2023,17,92964
Sun Oct 15 22:00:41 UTC 2023,17,91377
Sun Oct 15 22:00:42 UTC 2023,17,90017
Sun Oct 15 22:00:43 UTC 2023,17,92931
Sun Oct 15 22:00:43 UTC 2023,17,94431
Sun Oct 15 22:00:44 UTC 2023,17,93023
Sun Oct 15 22:00:45 UTC 2023,17,95422
Sun Oct 15 22:00:46 UTC 2023,17,96182
Sun Oct 15 22:00:47 UTC 2023,17,91047
Sun Oct 15 22:00:48 UTC 2023,17,93175
Sun Oct 15 22:00:49 UTC 2023,17,95213
Sun Oct 15 22:00:50 UTC 2023,17,90669
Sun Oct 15 22:00:51 UTC 2023,17,93087
Sun Oct 15 22:00:52 UTC 2023,17,95923
Sun Oct 15 22:00:52 UTC 2023,17,95274
Sun Oct 15 22:00:53 UTC 2023,17,92738
Sun Oct 15 22:00:54 UTC 2023,17,94226
Sun Oct 15 22:00:55 UTC 2023,17,94988
Sun Oct 15 22:00:56 UTC 2023,17,94936
Sun Oct 15 22:00:56 UTC 2023,17,94485
Sun Oct 15 22:00:57 UTC 2023,17,94617
Sun Oct 15 22:00:58 UTC 2023,17,95521
Sun Oct 15 22:00:59 UTC 2023,17,94310
Sun Oct 15 22:01:00 UTC 2023,17,99058
Sun Oct 15 22:01:01 UTC 2023,17,93560
Sun Oct 15 22:01:01 UTC 2023,17,95842
Sun Oct 15 22:01:02 UTC 2023,17,95914
Sun Oct 15 22:01:03 UTC 2023,17,90274
Sun Oct 15 22:01:04 UTC 2023,17,95156
Sun Oct 15 22:01:05 UTC 2023,17,93401
Sun Oct 15 22:01:05 UTC 2023,17,93008
Sun Oct 15 22:01:06 UTC 2023,17,96032
Sun Oct 15 22:01:07 UTC 2023,17,95628
Sun Oct 15 22:01:08 UTC 2023,17,95927
Sun Oct 15 22:01:09 UTC 2023,17,96307
Sun Oct 15 22:01:10 UTC 2023,17,95744
Sun Oct 15 22:01:10 UTC 2023,17,96792
Sun Oct 15 22:01:11 UTC 2023,17,96968
Sun Oct 15 22:01:12 UTC 2023,17,96016
Sun Oct 15 22:01:13 UTC 2023,17,98160
Sun Oct 15 22:01:14 UTC 2023,17,101012
Sun Oct 15 22:01:15 UTC 2023,17,93432
Sun Oct 15 22:01:16 UTC 2023,17,96096
Sun Oct 15 22:01:17 UTC 2023,17,96432
Sun Oct 15 22:01:18 UTC 2023,17,94740
Sun Oct 15 22:01:19 UTC 2023,17,96868
Sun Oct 15 22:01:20 UTC 2023,17,96164
Sun Oct 15 22:01:20 UTC 2023,17,95356
Sun Oct 15 22:01:21 UTC 2023,17,98516
Sun Oct 15 22:01:22 UTC 2023,32,94840
Sun Oct 15 22:01:23 UTC 2023,32,96140
Sun Oct 15 22:01:24 UTC 2023,32,97660
Sun Oct 15 22:01:25 UTC 2023,32,95076
Sun Oct 15 22:01:26 UTC 2023,32,95770
Sun Oct 15 22:01:27 UTC 2023,32,95576
Sun Oct 15 22:01:27 UTC 2023,32,92808
Sun Oct 15 22:01:28 UTC 2023,32,91108
Sun Oct 15 22:01:29 UTC 2023,32,92506
Sun Oct 15 22:01:30 UTC 2023,32,93818
Sun Oct 15 22:01:30 UTC 2023,32,95883
Sun Oct 15 22:01:31 UTC 2023,32,94104
Sun Oct 15 22:01:32 UTC 2023,32,94080
Sun Oct 15 22:01:33 UTC 2023,32,94080
Sun Oct 15 22:01:33 UTC 2023,32,94078
Sun Oct 15 22:01:34 UTC 2023,32,94078
Sun Oct 15 22:01:35 UTC 2023,32,94078
Sun Oct 15 22:01:36 UTC 2023,23,94078
Sun Oct 15 22:01:36 UTC 2023,23,94078
Sun Oct 15 22:01:37 UTC 2023,23,94074
Sun Oct 15 22:01:38 UTC 2023,23,94066
Sun Oct 15 22:01:39 UTC 2023,23,94066
Sun Oct 15 22:01:39 UTC 2023,23,94066
Sun Oct 15 22:01:40 UTC 2023,23,94066
Sun Oct 15 22:01:41 UTC 2023,23,94066
Sun Oct 15 22:01:41 UTC 2023,23,94062
Sun Oct 15 22:01:42 UTC 2023,23,94066
Sun Oct 15 22:01:43 UTC 2023,23,94066
Sun Oct 15 22:01:44 UTC 2023,23,94066
Sun Oct 15 22:01:45 UTC 2023,23,94066
Sun Oct 15 22:01:46 UTC 2023,23,94066
Sun Oct 15 22:01:47 UTC 2023,23,94062
Sun Oct 15 22:01:48 UTC 2023,23,94066
Sun Oct 15 22:01:49 UTC 2023,23,94066
Sun Oct 15 22:01:50 UTC 2023,23,94014
Sun Oct 15 22:01:51 UTC 2023,23,94014
Sun Oct 15 22:01:52 UTC 2023,23,94006
Sun Oct 15 22:01:53 UTC 2023,23,94002
Sun Oct 15 22:01:53 UTC 2023,23,94006
Sun Oct 15 22:01:54 UTC 2023,23,94006
Sun Oct 15 22:01:55 UTC 2023,23,94006
Sun Oct 15 22:01:56 UTC 2023,23,94006
Sun Oct 15 22:01:56 UTC 2023,23,94018
Sun Oct 15 22:01:57 UTC 2023,23,94014
Sun Oct 15 22:01:58 UTC 2023,23,94126
Sun Oct 15 22:01:58 UTC 2023,23,94126
Sun Oct 15 22:01:59 UTC 2023,23,94126
Sun Oct 15 22:02:00 UTC 2023,9.5,94126
Sun Oct 15 22:02:01 UTC 2023,9.5,94126
Sun Oct 15 22:02:01 UTC 2023,9.5,94126
Sun Oct 15 22:02:02 UTC 2023,9.5,94126
Sun Oct 15 22:02:03 UTC 2023,9.5,94122
Sun Oct 15 22:02:04 UTC 2023,9.5,94126
Sun Oct 15 22:02:04 UTC 2023,9.5,94126
Sun Oct 15 22:02:05 UTC 2023,9.5,94126
Sun Oct 15 22:02:06 UTC 2023,9.5,94126
Sun Oct 15 22:02:07 UTC 2023,9.5,94126
Sun Oct 15 22:02:08 UTC 2023,9.5,94126
Sun Oct 15 22:02:08 UTC 2023,9.5,94122
Sun Oct 15 22:02:09 UTC 2023,9.5,94126
Sun Oct 15 22:02:10 UTC 2023,9.5,94126
Sun Oct 15 22:02:11 UTC 2023,9.5,94126
Sun Oct 15 22:02:11 UTC 2023,9.5,94126
Sun Oct 15 22:02:12 UTC 2023,9.5,94126
Sun Oct 15 22:02:13 UTC 2023,9.5,94126
Sun Oct 15 22:02:14 UTC 2023,9.5,94122
Sun Oct 15 22:02:14 UTC 2023,9.5,94126
Sun Oct 15 22:02:15 UTC 2023,9.5,94126
Sun Oct 15 22:02:16 UTC 2023,9.5,94126
Sun Oct 15 22:02:17 UTC 2023,9.5,94126
Sun Oct 15 22:02:17 UTC 2023,9.5,94126
Sun Oct 15 22:02:18 UTC 2023,9.5,94126
Sun Oct 15 22:02:19 UTC 2023,9.5,94122
Sun Oct 15 22:02:20 UTC 2023,9.5,94126
Sun Oct 15 22:02:20 UTC 2023,9.5,94126
Sun Oct 15 22:02:21 UTC 2023,9.5,94126
Sun Oct 15 22:02:22 UTC 2023,10,94126
Sun Oct 15 22:02:23 UTC 2023,10,94126
Sun Oct 15 22:02:23 UTC 2023,10,94126
Sun Oct 15 22:02:24 UTC 2023,10,94120
Sun Oct 15 22:02:25 UTC 2023,10,94124
Sun Oct 15 22:02:26 UTC 2023,10,94124
Sun Oct 15 22:02:26 UTC 2023,10,94092
Sun Oct 15 22:02:28 UTC 2023,10,94092
Sun Oct 15 22:02:29 UTC 2023,10,94092
Sun Oct 15 22:02:29 UTC 2023,8.6,94072
Sun Oct 15 22:02:30 UTC 2023,8.6,94076
Sun Oct 15 22:02:31 UTC 2023,8.6,94076
Sun Oct 15 22:02:32 UTC 2023,8.6,94076
Sun Oct 15 22:02:32 UTC 2023,8.6,94076
Sun Oct 15 22:02:33 UTC 2023,8.6,94076
Sun Oct 15 22:02:34 UTC 2023,8.6,94076
Sun Oct 15 22:02:35 UTC 2023,8.6,94076
