datetime,cpu,mem
Sat Oct 14 13:41:02 UTC 2023,2.9,141123
Sat Oct 14 13:41:03 UTC 2023,2.9,139687
Sat Oct 14 13:41:04 UTC 2023,2.9,135241
Sat Oct 14 13:41:05 UTC 2023,2.9,135044
Sat Oct 14 13:41:06 UTC 2023,2.9,148356
Sat Oct 14 13:41:08 UTC 2023,2.9,137145
Sat Oct 14 13:41:09 UTC 2023,2.9,136829
Sat Oct 14 13:41:10 UTC 2023,2.9,136837
Sat Oct 14 13:41:11 UTC 2023,2.9,136837
Sat Oct 14 13:41:13 UTC 2023,2.9,136816
Sat Oct 14 13:41:14 UTC 2023,2.9,136895
Sat Oct 14 13:41:15 UTC 2023,2.9,136839
Sat Oct 14 13:41:16 UTC 2023,2.9,139305
Sat Oct 14 13:41:18 UTC 2023,2.9,177055
Sat Oct 14 13:41:19 UTC 2023,2.9,167803
Sat Oct 14 13:41:20 UTC 2023,2.9,166995
Sat Oct 14 13:41:21 UTC 2023,2.9,162117
Sat Oct 14 13:41:23 UTC 2023,2.9,158625
Sat Oct 14 13:41:24 UTC 2023,2.9,158165
Sat Oct 14 13:41:25 UTC 2023,2.9,158261
Sat Oct 14 13:41:26 UTC 2023,2.9,158252
Sat Oct 14 13:41:27 UTC 2023,2.9,158280
Sat Oct 14 13:41:29 UTC 2023,2.9,162640
Sat Oct 14 13:41:30 UTC 2023,2.9,163119
Sat Oct 14 13:41:31 UTC 2023,2.9,162069
Sat Oct 14 13:41:32 UTC 2023,2.9,164920
Sat Oct 14 13:41:34 UTC 2023,2.9,172195
Sat Oct 14 13:41:35 UTC 2023,2.9,165385
Sat Oct 14 13:41:36 UTC 2023,2.9,159413
Sat Oct 14 13:41:37 UTC 2023,2.9,159147
Sat Oct 14 13:41:38 UTC 2023,2.9,159343
Sat Oct 14 13:41:40 UTC 2023,18,158937
Sat Oct 14 13:41:41 UTC 2023,18,158919
Sat Oct 14 13:41:42 UTC 2023,18,158895
Sat Oct 14 13:41:43 UTC 2023,18,161128
Sat Oct 14 13:41:44 UTC 2023,18,162190
Sat Oct 14 13:41:45 UTC 2023,18,162438
Sat Oct 14 13:41:46 UTC 2023,18,165943
Sat Oct 14 13:41:47 UTC 2023,18,165247
Sat Oct 14 13:41:49 UTC 2023,18,162935
Sat Oct 14 13:41:50 UTC 2023,18,160347
Sat Oct 14 13:41:51 UTC 2023,18,160203
Sat Oct 14 13:41:52 UTC 2023,18,161555
Sat Oct 14 13:41:53 UTC 2023,18,160499
Sat Oct 14 13:41:54 UTC 2023,18,160279
Sat Oct 14 13:41:55 UTC 2023,18,160171
Sat Oct 14 13:41:56 UTC 2023,18,160763
Sat Oct 14 13:41:57 UTC 2023,18,159647
Sat Oct 14 13:41:58 UTC 2023,18,160799
Sat Oct 14 13:41:59 UTC 2023,18,159699
Sat Oct 14 13:42:00 UTC 2023,18,160696
Sat Oct 14 13:42:00 UTC 2023,18,162447
Sat Oct 14 13:42:01 UTC 2023,18,163207
Sat Oct 14 13:42:02 UTC 2023,18,165317
Sat Oct 14 13:42:03 UTC 2023,18,165148
Sat Oct 14 13:42:04 UTC 2023,18,161520
Sat Oct 14 13:42:05 UTC 2023,18,161104
Sat Oct 14 13:42:06 UTC 2023,18,159824
Sat Oct 14 13:42:07 UTC 2023,18,159836
Sat Oct 14 13:42:08 UTC 2023,18,159748
Sat Oct 14 13:42:09 UTC 2023,18,159836
Sat Oct 14 13:42:10 UTC 2023,18,159572
Sat Oct 14 13:42:11 UTC 2023,18,159564
Sat Oct 14 13:42:12 UTC 2023,18,159572
Sat Oct 14 13:42:13 UTC 2023,18,159600
Sat Oct 14 13:42:14 UTC 2023,18,159572
Sat Oct 14 13:42:15 UTC 2023,18,159556
Sat Oct 14 13:42:16 UTC 2023,18,159568
Sat Oct 14 13:42:17 UTC 2023,18,159556
Sat Oct 14 13:42:18 UTC 2023,18,159592
Sat Oct 14 13:42:19 UTC 2023,18,159464
Sat Oct 14 13:42:20 UTC 2023,18,159428
Sat Oct 14 13:42:21 UTC 2023,18,159272
Sat Oct 14 13:42:22 UTC 2023,18,159260
Sat Oct 14 13:42:23 UTC 2023,18,159224
Sat Oct 14 13:42:24 UTC 2023,18,159216
Sat Oct 14 13:42:25 UTC 2023,18,159088
Sat Oct 14 13:42:26 UTC 2023,18,159084
Sat Oct 14 13:42:27 UTC 2023,18,159088
Sat Oct 14 13:42:28 UTC 2023,18,159084
Sat Oct 14 13:42:29 UTC 2023,18,159440
Sat Oct 14 13:42:30 UTC 2023,18,159452
Sat Oct 14 13:42:31 UTC 2023,18,158801
Sat Oct 14 13:42:32 UTC 2023,18,158605
Sat Oct 14 13:42:33 UTC 2023,18,158597
Sat Oct 14 13:42:34 UTC 2023,18,158601
Sat Oct 14 13:42:35 UTC 2023,18,158593
Sat Oct 14 13:42:36 UTC 2023,18,158601
Sat Oct 14 13:42:37 UTC 2023,18,158585
Sat Oct 14 13:42:38 UTC 2023,18,158601
Sat Oct 14 13:42:39 UTC 2023,18,158601
Sat Oct 14 13:42:40 UTC 2023,15,158601
Sat Oct 14 13:42:41 UTC 2023,15,158589
Sat Oct 14 13:42:42 UTC 2023,15,158597
Sat Oct 14 13:42:43 UTC 2023,15,158597
Sat Oct 14 13:42:44 UTC 2023,15,158601
Sat Oct 14 13:42:45 UTC 2023,15,158601
Sat Oct 14 13:42:46 UTC 2023,15,158597
Sat Oct 14 13:42:47 UTC 2023,15,158581
Sat Oct 14 13:42:49 UTC 2023,15,158601
Sat Oct 14 13:42:50 UTC 2023,15,158585
Sat Oct 14 13:42:51 UTC 2023,15,158593
Sat Oct 14 13:42:52 UTC 2023,15,158581
Sat Oct 14 13:42:55 UTC 2023,15,158617
Sat Oct 14 13:42:56 UTC 2023,15,158593
Sat Oct 14 13:42:57 UTC 2023,15,158589
Sat Oct 14 13:42:58 UTC 2023,15,158601
Sat Oct 14 13:42:59 UTC 2023,15,158613
Sat Oct 14 13:43:00 UTC 2023,15,158933
Sat Oct 14 13:43:01 UTC 2023,15,158637
Sat Oct 14 13:43:02 UTC 2023,15,158621
Sat Oct 14 13:43:03 UTC 2023,15,158637
Sat Oct 14 13:43:04 UTC 2023,15,158637
Sat Oct 14 13:43:05 UTC 2023,15,158641
Sat Oct 14 13:43:06 UTC 2023,15,158609
Sat Oct 14 13:43:07 UTC 2023,15,158609
Sat Oct 14 13:43:08 UTC 2023,15,158593
Sat Oct 14 13:43:09 UTC 2023,15,158601
Sat Oct 14 13:43:10 UTC 2023,15,158533
Sat Oct 14 13:43:11 UTC 2023,15,158549
Sat Oct 14 13:43:12 UTC 2023,15,158541
Sat Oct 14 13:43:13 UTC 2023,15,158537
Sat Oct 14 13:43:14 UTC 2023,15,158545
Sat Oct 14 13:43:15 UTC 2023,15,158549
Sat Oct 14 13:43:16 UTC 2023,15,158545
Sat Oct 14 13:43:17 UTC 2023,15,158541
Sat Oct 14 13:43:18 UTC 2023,15,158541
