datetime,cpu,mem
Tue Oct 10 14:54:16 UTC 2023,11,149755
Tue Oct 10 14:54:17 UTC 2023,11,142618
Tue Oct 10 14:54:18 UTC 2023,11,142240
Tue Oct 10 14:54:18 UTC 2023,11,142321
Tue Oct 10 14:54:19 UTC 2023,11,142229
Tue Oct 10 14:54:19 UTC 2023,11,142233
Tue Oct 10 14:54:20 UTC 2023,11,141807
Tue Oct 10 14:54:20 UTC 2023,11,146082
Tue Oct 10 14:54:21 UTC 2023,11,145354
Tue Oct 10 14:54:21 UTC 2023,11,145676
Tue Oct 10 14:54:22 UTC 2023,11,144613
Tue Oct 10 14:54:22 UTC 2023,11,147096
Tue Oct 10 14:54:23 UTC 2023,11,146259
Tue Oct 10 14:54:23 UTC 2023,11,145250
Tue Oct 10 14:54:24 UTC 2023,11,147902
Tue Oct 10 14:54:24 UTC 2023,11,145382
Tue Oct 10 14:54:25 UTC 2023,11,148314
Tue Oct 10 14:54:25 UTC 2023,11,148170
Tue Oct 10 14:54:26 UTC 2023,11,145868
Tue Oct 10 14:54:26 UTC 2023,11,148278
Tue Oct 10 14:54:27 UTC 2023,11,145632
Tue Oct 10 14:54:27 UTC 2023,11,148126
Tue Oct 10 14:54:28 UTC 2023,11,145719
Tue Oct 10 14:54:28 UTC 2023,11,148328
Tue Oct 10 14:54:29 UTC 2023,11,145582
Tue Oct 10 14:54:29 UTC 2023,11,148684
Tue Oct 10 14:54:30 UTC 2023,11,145728
Tue Oct 10 14:54:30 UTC 2023,11,148634
Tue Oct 10 14:54:31 UTC 2023,11,145770
Tue Oct 10 14:54:32 UTC 2023,11,148106
Tue Oct 10 14:54:32 UTC 2023,11,148712
Tue Oct 10 14:54:33 UTC 2023,11,149006
Tue Oct 10 14:54:34 UTC 2023,11,146070
Tue Oct 10 14:54:35 UTC 2023,11,146976
Tue Oct 10 14:54:35 UTC 2023,11,146273
Tue Oct 10 14:54:36 UTC 2023,11,148750
Tue Oct 10 14:54:36 UTC 2023,11,146046
Tue Oct 10 14:54:37 UTC 2023,11,148819
Tue Oct 10 14:54:37 UTC 2023,11,148838
Tue Oct 10 14:54:38 UTC 2023,11,146380
Tue Oct 10 14:54:38 UTC 2023,11,145826
Tue Oct 10 14:54:39 UTC 2023,11,149019
Tue Oct 10 14:54:39 UTC 2023,11,146343
Tue Oct 10 14:54:40 UTC 2023,11,148921
Tue Oct 10 14:54:40 UTC 2023,11,149082
Tue Oct 10 14:54:41 UTC 2023,11,146408
Tue Oct 10 14:54:41 UTC 2023,11,146108
Tue Oct 10 14:54:42 UTC 2023,11,146731
Tue Oct 10 14:54:42 UTC 2023,11,146207
Tue Oct 10 14:54:43 UTC 2023,11,146201
Tue Oct 10 14:54:43 UTC 2023,11,149002
Tue Oct 10 14:54:44 UTC 2023,11,149146
Tue Oct 10 14:54:44 UTC 2023,11,146580
Tue Oct 10 14:54:45 UTC 2023,11,146157
Tue Oct 10 14:54:46 UTC 2023,11,149156
Tue Oct 10 14:54:46 UTC 2023,11,146391
Tue Oct 10 14:54:46 UTC 2023,11,148624
Tue Oct 10 14:54:47 UTC 2023,11,146351
Tue Oct 10 14:54:47 UTC 2023,11,149332
Tue Oct 10 14:54:48 UTC 2023,11,147580
Tue Oct 10 14:54:49 UTC 2023,11,146674
Tue Oct 10 14:54:49 UTC 2023,11,146187
Tue Oct 10 14:54:50 UTC 2023,11,149024
Tue Oct 10 14:54:50 UTC 2023,11,149200
Tue Oct 10 14:54:51 UTC 2023,11,146353
Tue Oct 10 14:54:51 UTC 2023,11,146319
Tue Oct 10 14:54:51 UTC 2023,11,149464
Tue Oct 10 14:54:52 UTC 2023,11,146913
Tue Oct 10 14:54:52 UTC 2023,11,146515
Tue Oct 10 14:54:53 UTC 2023,11,149044
Tue Oct 10 14:54:53 UTC 2023,11,149612
