datetime,cpu,mem
Tue Oct 10 10:52:23 UTC 2023,11,142029
Tue Oct 10 10:52:23 UTC 2023,11,141493
Tue Oct 10 10:52:24 UTC 2023,11,141363
Tue Oct 10 10:52:24 UTC 2023,11,141407
Tue Oct 10 10:52:25 UTC 2023,11,141371
Tue Oct 10 10:52:25 UTC 2023,11,141379
Tue Oct 10 10:52:26 UTC 2023,11,141388
Tue Oct 10 10:52:26 UTC 2023,11,147204
Tue Oct 10 10:52:27 UTC 2023,11,147532
Tue Oct 10 10:52:27 UTC 2023,11,144415
Tue Oct 10 10:52:28 UTC 2023,11,147544
Tue Oct 10 10:52:28 UTC 2023,11,147545
Tue Oct 10 10:52:29 UTC 2023,11,144902
Tue Oct 10 10:52:29 UTC 2023,11,144797
Tue Oct 10 10:52:30 UTC 2023,11,146839
Tue Oct 10 10:52:31 UTC 2023,11,147743
Tue Oct 10 10:52:31 UTC 2023,11,147847
Tue Oct 10 10:52:32 UTC 2023,11,145444
Tue Oct 10 10:52:32 UTC 2023,11,147175
Tue Oct 10 10:52:33 UTC 2023,11,147941
Tue Oct 10 10:52:34 UTC 2023,11,146925
Tue Oct 10 10:52:35 UTC 2023,11,145187
Tue Oct 10 10:52:35 UTC 2023,11,144814
Tue Oct 10 10:52:36 UTC 2023,11,147993
Tue Oct 10 10:52:37 UTC 2023,11,148039
Tue Oct 10 10:52:37 UTC 2023,11,148187
Tue Oct 10 10:52:38 UTC 2023,11,145471
Tue Oct 10 10:52:38 UTC 2023,11,148231
Tue Oct 10 10:52:39 UTC 2023,11,145341
Tue Oct 10 10:52:39 UTC 2023,11,148280
Tue Oct 10 10:52:40 UTC 2023,11,145233
Tue Oct 10 10:52:40 UTC 2023,11,148376
Tue Oct 10 10:52:41 UTC 2023,11,145417
Tue Oct 10 10:52:41 UTC 2023,11,148340
Tue Oct 10 10:52:42 UTC 2023,11,148491
Tue Oct 10 10:52:43 UTC 2023,11,145745
Tue Oct 10 10:52:43 UTC 2023,11,148496
Tue Oct 10 10:52:44 UTC 2023,11,145837
Tue Oct 10 10:52:44 UTC 2023,11,147767
Tue Oct 10 10:52:45 UTC 2023,11,145721
Tue Oct 10 10:52:45 UTC 2023,11,147795
Tue Oct 10 10:52:46 UTC 2023,11,148575
Tue Oct 10 10:52:46 UTC 2023,11,145951
Tue Oct 10 10:52:47 UTC 2023,11,148540
Tue Oct 10 10:52:47 UTC 2023,11,146027
Tue Oct 10 10:52:48 UTC 2023,11,148330
Tue Oct 10 10:52:48 UTC 2023,11,145779
Tue Oct 10 10:52:49 UTC 2023,11,148604
Tue Oct 10 10:52:49 UTC 2023,11,149404
Tue Oct 10 10:52:50 UTC 2023,11,145814
