datetime,cpu,mem
Sun Oct 15 21:23:40 UTC 2023,3.7,93216
Sun Oct 15 21:23:41 UTC 2023,3.7,83132
Sun Oct 15 21:23:42 UTC 2023,3.7,88992
Sun Oct 15 21:23:43 UTC 2023,3.7,92246
Sun Oct 15 21:23:44 UTC 2023,3.7,94908
Sun Oct 15 21:23:45 UTC 2023,3.7,96461
Sun Oct 15 21:23:46 UTC 2023,3.7,95077
Sun Oct 15 21:23:48 UTC 2023,3.7,87664
Sun Oct 15 21:23:48 UTC 2023,3.7,87678
Sun Oct 15 21:23:49 UTC 2023,3.7,85590
Sun Oct 15 21:23:50 UTC 2023,3.7,87488
Sun Oct 15 21:23:51 UTC 2023,3.7,87624
Sun Oct 15 21:23:51 UTC 2023,3.7,87212
Sun Oct 15 21:23:52 UTC 2023,3.7,85044
Sun Oct 15 21:23:53 UTC 2023,3.7,87042
Sun Oct 15 21:23:54 UTC 2023,3.7,87652
Sun Oct 15 21:23:55 UTC 2023,3.7,87588
Sun Oct 15 21:23:55 UTC 2023,3.7,85744
Sun Oct 15 21:23:56 UTC 2023,3.7,87658
Sun Oct 15 21:23:57 UTC 2023,3.7,87882
Sun Oct 15 21:23:58 UTC 2023,3.7,87934
Sun Oct 15 21:23:59 UTC 2023,3.7,87242
Sun Oct 15 21:23:59 UTC 2023,3.7,86708
Sun Oct 15 21:24:00 UTC 2023,3.7,87147
Sun Oct 15 21:24:01 UTC 2023,3.7,88124
Sun Oct 15 21:24:02 UTC 2023,3.7,87975
Sun Oct 15 21:24:03 UTC 2023,3.7,88211
Sun Oct 15 21:24:04 UTC 2023,3.7,86510
Sun Oct 15 21:24:05 UTC 2023,3.7,89078
Sun Oct 15 21:24:05 UTC 2023,3.7,86618
Sun Oct 15 21:24:06 UTC 2023,3.7,86617
Sun Oct 15 21:24:07 UTC 2023,3.7,88181
Sun Oct 15 21:24:07 UTC 2023,3.7,86363
Sun Oct 15 21:24:08 UTC 2023,3.7,87949
Sun Oct 15 21:24:09 UTC 2023,3.7,88425
Sun Oct 15 21:24:10 UTC 2023,3.7,88426
Sun Oct 15 21:24:10 UTC 2023,3.7,86546
Sun Oct 15 21:24:11 UTC 2023,3.7,88388
Sun Oct 15 21:24:12 UTC 2023,3.7,88480
Sun Oct 15 21:24:13 UTC 2023,3.7,86640
Sun Oct 15 21:24:14 UTC 2023,3.7,86632
Sun Oct 15 21:24:16 UTC 2023,3.7,86618
Sun Oct 15 21:24:17 UTC 2023,3.7,88554
Sun Oct 15 21:24:18 UTC 2023,3.7,88703
Sun Oct 15 21:24:20 UTC 2023,15,88229
Sun Oct 15 21:24:21 UTC 2023,15,90058
Sun Oct 15 21:24:21 UTC 2023,15,86926
Sun Oct 15 21:24:22 UTC 2023,15,88110
Sun Oct 15 21:24:23 UTC 2023,15,88726
Sun Oct 15 21:24:23 UTC 2023,15,88799
Sun Oct 15 21:24:25 UTC 2023,15,88427
Sun Oct 15 21:24:26 UTC 2023,15,88639
Sun Oct 15 21:24:27 UTC 2023,15,86887
Sun Oct 15 21:24:27 UTC 2023,15,88374
Sun Oct 15 21:24:28 UTC 2023,15,88590
Sun Oct 15 21:24:29 UTC 2023,15,87678
Sun Oct 15 21:24:30 UTC 2023,15,87156
Sun Oct 15 21:24:30 UTC 2023,15,88872
Sun Oct 15 21:24:31 UTC 2023,15,87352
Sun Oct 15 21:24:32 UTC 2023,15,88060
Sun Oct 15 21:24:32 UTC 2023,15,88292
Sun Oct 15 21:24:33 UTC 2023,15,86904
Sun Oct 15 21:24:34 UTC 2023,15,88548
Sun Oct 15 21:24:35 UTC 2023,15,86768
Sun Oct 15 21:24:35 UTC 2023,15,86744
Sun Oct 15 21:24:36 UTC 2023,15,88660
Sun Oct 15 21:24:37 UTC 2023,15,88768
Sun Oct 15 21:24:37 UTC 2023,15,86928
Sun Oct 15 21:24:38 UTC 2023,15,88922
Sun Oct 15 21:24:39 UTC 2023,15,87178
Sun Oct 15 21:24:40 UTC 2023,15,88434
Sun Oct 15 21:24:40 UTC 2023,15,89046
Sun Oct 15 21:24:41 UTC 2023,15,88038
Sun Oct 15 21:24:42 UTC 2023,15,87270
Sun Oct 15 21:24:43 UTC 2023,15,89066
Sun Oct 15 21:24:43 UTC 2023,15,88974
Sun Oct 15 21:24:44 UTC 2023,15,87922
Sun Oct 15 21:24:45 UTC 2023,15,87306
Sun Oct 15 21:24:46 UTC 2023,15,87078
Sun Oct 15 21:24:47 UTC 2023,15,88990
Sun Oct 15 21:24:48 UTC 2023,15,87702
Sun Oct 15 21:24:49 UTC 2023,15,88244
Sun Oct 15 21:24:50 UTC 2023,15,88830
Sun Oct 15 21:24:50 UTC 2023,15,86954
Sun Oct 15 21:24:51 UTC 2023,15,88866
Sun Oct 15 21:24:52 UTC 2023,15,87010
Sun Oct 15 21:24:53 UTC 2023,15,89089
Sun Oct 15 21:24:53 UTC 2023,15,88937
Sun Oct 15 21:24:54 UTC 2023,15,87289
Sun Oct 15 21:24:55 UTC 2023,15,89057
Sun Oct 15 21:24:56 UTC 2023,15,87225
Sun Oct 15 21:24:56 UTC 2023,15,87197
Sun Oct 15 21:24:57 UTC 2023,15,87877
Sun Oct 15 21:24:58 UTC 2023,15,88565
Sun Oct 15 21:24:59 UTC 2023,15,87281
Sun Oct 15 21:24:59 UTC 2023,15,87289
Sun Oct 15 21:25:00 UTC 2023,15,89221
Sun Oct 15 21:25:01 UTC 2023,15,87233
Sun Oct 15 21:25:01 UTC 2023,15,89339
Sun Oct 15 21:25:02 UTC 2023,15,89275
Sun Oct 15 21:25:03 UTC 2023,15,87407
Sun Oct 15 21:25:04 UTC 2023,15,89261
Sun Oct 15 21:25:04 UTC 2023,15,87273
Sun Oct 15 21:25:05 UTC 2023,15,87237
Sun Oct 15 21:25:06 UTC 2023,15,87237
Sun Oct 15 21:25:07 UTC 2023,15,87229
Sun Oct 15 21:25:07 UTC 2023,15,91140
Sun Oct 15 21:25:08 UTC 2023,15,89693
Sun Oct 15 21:25:09 UTC 2023,15,87933
Sun Oct 15 21:25:10 UTC 2023,15,89102
Sun Oct 15 21:25:10 UTC 2023,15,89794
Sun Oct 15 21:25:11 UTC 2023,15,87846
Sun Oct 15 21:25:12 UTC 2023,15,87770
Sun Oct 15 21:25:12 UTC 2023,15,87774
Sun Oct 15 21:25:13 UTC 2023,15,89518
Sun Oct 15 21:25:14 UTC 2023,15,89716
Sun Oct 15 21:25:15 UTC 2023,15,88632
Sun Oct 15 21:25:15 UTC 2023,15,89210
Sun Oct 15 21:25:16 UTC 2023,15,89814
Sun Oct 15 21:25:17 UTC 2023,15,87810
Sun Oct 15 21:25:18 UTC 2023,15,87762
Sun Oct 15 21:25:18 UTC 2023,15,87762
Sun Oct 15 21:25:19 UTC 2023,15,87758
Sun Oct 15 21:25:20 UTC 2023,19,87758
Sun Oct 15 21:25:21 UTC 2023,19,87750
Sun Oct 15 21:25:21 UTC 2023,19,87758
Sun Oct 15 21:25:22 UTC 2023,19,87774
Sun Oct 15 21:25:23 UTC 2023,19,87766
Sun Oct 15 21:25:23 UTC 2023,19,87758
Sun Oct 15 21:25:24 UTC 2023,19,87762
Sun Oct 15 21:25:25 UTC 2023,19,87758
Sun Oct 15 21:25:26 UTC 2023,19,87746
Sun Oct 15 21:25:26 UTC 2023,19,87746
Sun Oct 15 21:25:27 UTC 2023,19,87750
Sun Oct 15 21:25:28 UTC 2023,19,87746
Sun Oct 15 21:25:29 UTC 2023,19,87750
Sun Oct 15 21:25:30 UTC 2023,19,87746
Sun Oct 15 21:25:31 UTC 2023,19,87746
Sun Oct 15 21:25:32 UTC 2023,19,87746
Sun Oct 15 21:25:33 UTC 2023,19,87750
Sun Oct 15 21:25:34 UTC 2023,19,87746
Sun Oct 15 21:25:34 UTC 2023,19,87750
Sun Oct 15 21:25:35 UTC 2023,19,87746
